date,contract,expiry,sessions_to_expiry,tau,spot,futures_price,implied_carry,predicted_carry,fitted_carry,carry_prediction_error,carry_residual,predicted_futures_price,fitted_futures_price,futures_prediction_error,futures_residual,standardized_marginal_prediction_error,observation_noise_model,observation_noise_carry_sd
2025-02-26,IM2504,2025-04-18,36.0,0.14754098360655737,6524.406,6366.6,0.17994941187282162,0.15165568883164204,0.18894634746406225,0.02829372304117958,-0.008996935591240623,6393.232818556646,6358.15447527408,-26.63281855664536,8.445524725920222,0.956450800606264,constant_log_futures,0.0066044067997724915
2025-02-26,IM2506,2025-06-20,77.0,0.3155737704918033,6524.406,6248.2,0.15107252109815733,0.12929668936032868,0.150456288472196,0.021775831737828655,0.0006162326259613327,6291.284756024936,6249.415185945494,-43.084756024935814,-1.2151859454943406,1.4383912878129554,constant_log_futures,0.00308777460768584
2025-02-26,IM2509,2025-09-19,142.0,0.5819672131147541,6524.406,6093.6,0.13137924915058283,0.11657757645275743,0.13001502467504822,0.014801672697825397,0.001364224475534609,6146.317538696233,6098.4398367121175,-52.71753869623262,-4.839836712117176,1.7190631421441163,constant_log_futures,0.0016743566534634486
2025-02-27,IM2503,2025-03-21,16.0,0.06557377049180328,6499.53,6415.0,0.2136357450421903,0.22894740757405357,0.20753831724512734,-0.01531166253186328,0.00609742779706296,6408.562293711392,6417.56543082371,6.437706288607842,-2.565430823709903,-0.30941798210192445,constant_log_futures,0.014859915299488106
2025-02-27,IM2504,2025-04-18,35.0,0.14344262295081966,6499.53,6361.8,0.1633176154805082,0.1855068739338014,0.17258044093457975,-0.022189258453293198,-0.00926282545407156,6341.583310218027,6353.3527913401,20.2166897819734,8.447208659899843,-0.7338682951147465,constant_log_futures,0.006793104136908849
2025-02-27,IM2506,2025-06-20,76.0,0.3114754098360656,6499.53,6238.6,0.1455483247354397,0.14836587225441975,0.14240456026045492,-0.002817547518980057,0.003143764474984767,6233.127426509506,6244.711862256655,5.472573490494142,-6.111862256654604,-0.18382606971605464,constant_log_futures,0.0031284032209448645
2025-02-27,IM2509,2025-09-19,141.0,0.5778688524590164,6499.53,6093.0,0.12577154652608646,0.12874330200591244,0.12598583462428167,-0.002971755479825977,-0.0002142880981952089,6082.545562121657,6092.245547979802,10.454437878343015,0.7544520201981868,-0.34293726711316763,constant_log_futures,0.0016862315233461681
2025-02-28,IM2503,2025-03-21,15.0,0.06147540983606557,6270.419,6230.4,0.1181496492612455,0.2039267742915502,0.13243626490939112,-0.0857771250303047,-0.01428661564814561,6197.632425583378,6224.930394262035,32.767574416621756,5.46960573796423,-1.6791086739818393,constant_log_futures,0.01585057631945398
2025-02-28,IM2504,2025-04-18,34.0,0.13934426229508196,6270.419,6179.6,0.11870208010221232,0.16995894032827963,0.12670331655419884,-0.051256860226067305,-0.008001236451986513,6135.620383651641,6172.714040257528,43.97961634835974,6.885959742472551,-1.6579574900679248,constant_log_futures,0.006992901317406168
2025-02-28,IM2506,2025-06-20,75.0,0.3073770491803279,6270.419,6060.0,0.12504725801148872,0.1408138015766105,0.12057485115282303,-0.015766543565121777,0.004472406858665692,6030.702630635969,6068.336503097048,29.2973693640306,-8.33650309704808,-1.0158672420024808,constant_log_futures,0.0031701152638907958
2025-02-28,IM2509,2025-09-19,140.0,0.5737704918032787,6270.419,5917.0,0.11510944306577274,0.12501636586053522,0.11527314927241375,-0.009906922794762477,-0.00016370620664100943,5883.461409123387,5916.444243529907,33.53859087661294,0.5557564700930016,-1.1358598023777728,constant_log_futures,0.0016982760342272123
2025-03-03,IM2503,2025-03-21,14.0,0.05737704918032787,6273.67,6215.4,0.1766334428992841,0.1319022449323884,0.16537526683845652,0.0447311979668957,0.011258176060827574,6231.37258688969,6219.416202526923,-15.97258688969032,-4.016202526923735,0.847320928399845,constant_log_futures,0.01698276034227212
2025-03-03,IM2504,2025-04-18,33.0,0.13524590163934427,6273.67,6168.8,0.13864097337242123,0.1263030369168282,0.14696039311513318,0.01233793645559303,-0.008319419742711942,6179.1021940783985,6161.862970585093,-10.302194078398315,6.937029414907556,0.39016904175533346,constant_log_futures,0.007204807417933627
2025-03-03,IM2506,2025-06-20,74.0,0.30327868852459017,6273.67,6049.0,0.13424762245646005,0.12031353097127429,0.13058289317877309,0.013934091485185762,0.003664729277686962,6074.616636400773,6055.72680352256,-25.61663640077313,-6.726803522559749,0.8864888839882139,constant_log_futures,0.0032129546593487796
2025-03-03,IM2509,2025-09-19,139.0,0.569672131147541,6273.67,5906.0,0.12001313235770746,0.11509588743561508,0.1206416387831985,0.004917244922092376,-0.0006285064254910461,5922.56718323743,5903.885778948001,-16.567183237430072,2.114221051999266,0.5601009298612338,constant_log_futures,0.0017104938474230913
2025-03-04,IM2503,2025-03-21,13.0,0.05327868852459016,6357.628,6279.2,0.24697810672677273,0.16357157816367435,0.22066712335712402,0.08340652856309838,0.02631098336964871,6307.165539511307,6288.008447250097,-27.965539511306815,-8.808447250096833,1.526984244688352,constant_log_futures,0.0182891265224469
2025-03-04,IM2504,2025-04-18,32.0,0.13114754098360656,6357.628,6227.0,0.1723001539014102,0.1456521797871491,0.18041170186043698,0.02664797411426112,-0.008111547959026771,6248.800292779061,6220.3791800877725,-21.800292779061238,6.620819912227489,0.8235741122545773,constant_log_futures,0.007429957649744053
