date,contract,expiry,sessions_to_expiry,tau,spot,futures_price,implied_carry,predicted_carry,fitted_carry,carry_prediction_error,carry_residual,predicted_futures_price,fitted_futures_price,futures_prediction_error,futures_residual,standardized_marginal_prediction_error,observation_noise_model,observation_noise_carry_sd
2022-07-26,IM2212,2022-12-16,97.0,0.3975409836065574,7027.419,6777.2,0.10519930215525243,0.11967803404199599,0.10924444008946216,-0.014478731886743562,-0.004045137934209728,6738.303237049509,6766.310287959174,38.89676295049048,10.889712040825543,-1.1074268576053552,constant_log_futures,0.007310715255073024
2022-07-26,IM2303,2023-03-17,156.0,0.639344262295082,7027.419,6624.0,0.10646986950295019,0.11315076933001314,0.10464913921851635,-0.00668089982706295,0.001820730284433844,6595.766620592905,6631.715312326544,28.233379407094617,-7.7153123265443355,-0.672575442919339,constant_log_futures,0.004545765254756944
2022-07-27,IM2208,2022-08-19,17.0,0.06967213114754098,7099.434,7066.2,0.08134700645772011,0.11795906018019132,0.11091393121835418,-0.03661205372247121,-0.029566924760634064,7048.198225327811,7051.658676638871,18.00177467218873,14.541323361128889,-0.8273067788101666,constant_log_futures,0.04171408116129902
2022-07-27,IM2209,2022-09-16,36.0,0.14754098360655737,7099.434,7015.0,0.09509169881378786,0.11547874751280862,0.10895474261925539,-0.020387048699020763,-0.013863043805467531,6993.931107308599,7000.666413381801,21.068892691400833,14.333586618198751,-0.8499725143039636,constant_log_futures,0.019698316103946758
2022-07-27,IM2212,2022-12-16,96.0,0.39344262295081966,7099.434,6856.6,0.10245856670700011,0.10912654946157621,0.1039371679542336,-0.006667982754576099,-0.0014786012472334936,6838.635499982128,6852.612368930699,17.964500017872524,3.987631069301642,-0.5068683956055887,constant_log_futures,0.007386868538980035
2022-07-27,IM2303,2023-03-17,155.0,0.6352459016393442,7099.434,6715.0,0.10163729516533461,0.10454647598530348,0.10031938707694722,-0.002909180819968868,0.0013179080883873873,6702.601836240977,6720.624123122698,12.398163759023191,-5.624123122697711,-0.291567891029449,constant_log_futures,0.00457509277252957
2022-07-28,IM2208,2022-08-19,16.0,0.06557377049180328,7150.198,7119.0,0.08068493325382547,0.11080035417032491,0.10314040959254603,-0.030115420916499436,-0.022455476338720554,7104.955401154273,7108.525055917206,14.044598845726796,10.474944082793627,-0.6442762460811141,constant_log_futures,0.044321211233880206
2022-07-28,IM2209,2022-09-16,35.0,0.14344262295081966,7150.198,7074.0,0.08869159184692438,0.10884684486589634,0.10175429248697809,-0.02015525301897196,-0.013062700640053715,7053.577736287191,7060.7575167594105,20.42226371280867,13.242483240589536,-0.8231147689408314,constant_log_futures,0.020261125135488094
2022-07-28,IM2212,2022-12-16,95.0,0.38934426229508196,7150.198,6923.0,0.0969364910733481,0.10384459957494319,0.09820493761658242,-0.006908108501595081,-0.0012684465432343112,6904.404693316402,6919.581834839158,18.59530668359821,3.4181651608423635,-0.5218030767721106,constant_log_futures,0.007464625049916666
2022-07-28,IM2303,2023-03-17,154.0,0.6311475409836066,7150.198,6787.6,0.09645715483980874,0.100238791122987,0.09564642777824821,-0.0037816362831782635,0.0008107270615605316,6771.418874951549,6791.0740248581715,16.181125048451577,-3.4740248581711057,-0.377269836674157,constant_log_futures,0.004604801167156385
2022-07-29,IM2208,2022-08-19,15.0,0.06147540983606557,7117.434,7087.0,0.08370506404931596,0.10306027578525767,0.10436752973016122,-0.019355211735941708,-0.02066246568084526,7078.572409190803,7078.00356985315,8.427590809196772,8.996430146849889,-0.39041887763510863,constant_log_futures,0.04727595864947222
2022-07-29,IM2209,2022-09-16,34.0,0.13934426229508196,7117.434,7044.8,0.08761272735525831,0.10167817118654005,0.10288845847054537,-0.014065443831281735,-0.015275731115287058,7031.006144448464,7029.820489227853,13.79385555153658,14.979510772147478,-0.5622060907920958,constant_log_futures,0.02085704058064951
2022-07-29,IM2212,2022-12-16,94.0,0.38524590163934425,7117.434,6891.8,0.09762183213146755,0.09813964528588787,0.09910167419537756,-0.0005178131544203157,-0.0014798420639100113,6890.425323669397,6887.872083288111,1.3746763306035064,3.9279167118893383,-0.03886327195791186,constant_log_futures,0.007544035954703014
2022-07-29,IM2303,2023-03-17,153.0,0.6270491803278688,7117.434,6749.0,0.09876675054281711,0.09558959124933564,0.09637271168455792,0.003177159293481474,0.002394038858259187,6762.458997189371,6759.13907290336,-13.458997189371075,-10.139072903360102,0.31550302849113293,constant_log_futures,0.004634897906811002
2022-08-01,IM2208,2022-08-19,14.0,0.05737704918032787,7180.454,7136.6,0.12076986505582013,0.10428225774027552,0.11670435083364016,0.016487607315544606,0.004065514222179975,7143.354491196849,7138.264928946214,-6.754491196848903,-1.6649289462138768,0.31210949278262073,constant_log_futures,0.05065281283872023
2022-08-01,IM2209,2022-09-16,33.0,0.13524590163934427,7180.454,7087.4,0.11044693476029026,0.10280746213363579,0.1143068537796628,0.007639472626654473,-0.0038599190193725486,7094.726538132457,7083.701071837617,-7.3265381324572445,3.698928162382799,0.2986073067552932,constant_log_futures,0.02148907211339646
2022-08-01,IM2212,2022-12-16,93.0,0.38114754098360654,7180.454,6930.0,0.10714712870891006,0.09903221544921428,0.10816963533177157,0.00811491325969578,-0.0010225066228615048,6951.467528288679,6927.299725834891,-21.467528288679205,2.700274165108567,0.6051194131070536,constant_log_futures,0.0076251546208826165
2022-08-01,IM2303,2023-03-17,152.0,0.6229508196721312,7180.454,6778.6,0.10645034998805881,0.09631226019834738,0.10374794823727193,0.010138089789711438,0.002702401750786884,6821.545931213775,6790.021135741135,-42.9459312137742,-11.421135741135004,1.0020803643940686,constant_log_futures,0.0046653906561979165
2022-08-02,IM2208,2022-08-19,13.0,0.05327868852459016,6957.982,6948.2,0.04040561523891662,0.11656651036101351,0.09923267457222887,-0.0761608951220969,-0.05882705933331225,6920.0630483239975,6926.456844851052,28.136951676002354,21.743155148948063,-1.3457665830768164,constant_log_futures,0.05454918305708333
2022-08-02,IM2209,2022-09-16,32.0,0.13114754098360656,6957.982,6905.0,0.0722832347259264,0.11417593430472144,0.0981314289578095,-0.04189269957879503,-0.0258481942318831,6867.167094599991,6881.632183264591,37.83290540000871,23.36781673540918,-1.599813882692319,constant_log_futures,0.022160605616940103
2022-08-02,IM2212,2022-12-16,92.0,0.3770491803278688,6957.982,6767.0,0.08781432974298246,0.10805738922692358,0.09531285269213603,-0.020243059483941117,-0.007498522949153569,6715.546611757899,6747.894601346213,51.45338824210103,19.105398653787233,-1.4996701569755528,constant_log_futures,0.007708036736326993
2022-08-02,IM2303,2023-03-17,151.0,0.6188524590163934,6957.982,6612.0,0.09641594434062398,0.10365027718601025,0.09328266720837511,-0.007234332845386271,0.0031332771322488684,6582.464342034119,6624.833345878891,29.535657965881,-12.833345878891123,-0.7117319182089273,constant_log_futures,0.004696287283060155
2022-08-03,IM2208,2022-08-19,12.0,0.04918032786885246,6916.67,6882.8,0.11381417879964391,0.09916953463212662,0.11357456968290766,0.01464464416751729,0.0002396091167362474,6887.758973625552,6882.8811077711025,-4.958973625552062,-0.08110777110232448,0.24005606228311754,constant_log_futures,0.05909494831184028
2022-08-03,IM2209,2022-09-16,31.0,0.12704918032786885,6916.67,6841.8,0.0996643466638267,0.0980714636385951,0.11140353208119802,0.0015928830252315979,-0.011739185417371317,6843.184745849719,6831.603376596588,-1.3847458497184562,10.19662340341256,0.05937175469317456,constant_log_futures,0.022875463862647848
2022-08-03,IM2212,2022-12-16,91.0,0.3729508196721312,6916.67,6688.8,0.10382405270467499,0.09526145158047318,0.10584775119327941,0.008562601124201805,-0.002023698488604425,6710.194351106402,6683.753599620168,-21.3943511064017,5.046400379832448,0.6301711171442176,constant_log_futures,0.007792740436726189
2022-08-03,IM2303,2023-03-17,150.0,0.6147540983606558,6916.67,6536.8,0.10588501711247286,0.09323794929740789,0.10184700846393062,0.012647067815064972,0.004038008648542243,6587.8206345530725,6553.046994332445,-51.02063455307234,-16.246994332444956,1.2384229682702834,constant_log_futures,0.004727595864947222
2022-08-04,IM2208,2022-08-19,11.0,0.045081967213114756,6960.312,6890.8,0.23664140094605227,0.11345043631015106,0.1359036953919758,0.1231909646359012,0.10073770555407646,6929.17583928051,6922.165419196759,-38.37583928051026,-31.36541919675892,1.85977018850462,constant_log_futures,0.06446721634018938
