date,mean_carry_residual,mean_abs_carry_residual,carry_rmse,mean_futures_residual,futures_rmse,n_contracts
2023-09-27,-0.004857118520479648,0.009478816880517228,0.014481924029226519,16.64297578295941,36.91656861842969,4
2023-09-28,-0.003957190910500315,0.0179850285144936,0.021401067687197795,23.416194308783133,46.39578889396141,4
2023-10-09,-0.007310019320389896,0.018033616481390076,0.022486105561834755,27.457557821530145,50.94061444636449,4
2023-10-10,-0.00844383023449408,0.02391977466841057,0.027012332653125404,30.57363514544477,51.96483183040587,4
2023-10-11,-0.010906906998341851,0.03787535885628353,0.04031761249861825,40.055093666904895,63.255979228981865,4
2023-10-12,-0.012199505294962554,0.030579872444486747,0.03267020400166883,37.05922359476881,59.15467429443256,4
2023-10-13,-0.011430480201765085,0.01557208648804065,0.020012861071185314,29.514469103004558,49.00264487492575,3
2023-10-16,-0.005677776277150025,0.0188680981552533,0.022309349414881243,24.725264712198015,47.712756043861845,3
2023-10-17,-0.00681966591362318,0.01581643786562374,0.019639210823891414,23.85446744892579,44.23615341236973,3
2023-10-18,-0.00634091609105894,0.017580336882709394,0.021743831504999672,24.476513997835053,46.540700891070465,3
2023-10-19,-0.006771197953041747,0.013929492775966336,0.01838008737883987,21.87268848258797,40.50003578511968,3
2023-10-20,-0.005864100251800929,0.012652091097217063,0.016748278682518616,19.229990948063158,36.73177428580342,3
2023-10-23,-0.00860366890944244,0.024816357914317667,0.028534829713032086,46.375790257951394,75.89438664761745,4
2023-10-24,-0.011553529749192729,0.028454139413179834,0.031118656864193246,52.10865689760635,80.74839269310748,4
2023-10-25,-0.012270425326755418,0.025892467541130657,0.02840942367198363,50.27228938168332,76.4815546552124,4
2023-10-26,-0.012081209891426713,0.02310517474360721,0.02559064726161036,47.180665662511046,71.79219005479807,4
2023-10-27,-0.012898150075548565,0.018076551514415753,0.021730727527554387,44.960937300121486,68.93751520606914,4
2023-10-30,-0.01024289251227142,0.027325354168480125,0.030744387262090594,52.44126262919531,82.2866900220455,4
2023-10-31,-0.013341475060702655,0.026435051544722272,0.029056793185783615,53.535932576128516,81.03368029717939,4
2023-11-01,-0.01304549910012201,0.02665959481363729,0.029224310594441166,52.81699203824314,79.72304840376194,4
2023-11-02,-0.012647040216281793,0.019366944221653287,0.023044442422695863,44.83807523899691,68.09574236492274,4
2023-11-03,-0.012193904313291537,0.027046814741983442,0.029840346754162507,52.17665943474344,78.76744255826831,4
2023-11-06,-0.012844413138314652,0.024068236281007113,0.027348583419156882,51.34133038186633,77.49418170936093,4
2023-11-07,-0.013245258934330019,0.03260129215865174,0.03471601775107432,58.02070895757038,85.52419122747771,4
2023-11-08,-0.016375915659397795,0.04547998302166091,0.0469959725190243,71.21442333463506,101.7592092250612,4
2023-11-09,-0.020521597151389126,0.05359253932092552,0.054468356648323946,79.8422682418734,111.43208544186857,4
2023-11-10,-0.018284649731613863,0.024506269966692893,0.026862924726259306,59.24032945575042,79.57460549042628,3
2023-11-13,-0.010124656120996327,0.023915401520818808,0.02425582514652045,45.332018875249254,66.00458831119109,3
2023-11-14,-0.008779663039743904,0.023462679691269295,0.023734186786312877,42.5579112385758,62.80584384835062,3
2023-11-15,-0.00984227956345444,0.02189499768315985,0.022207974876410335,42.006998680049946,60.00760930390706,3
2023-11-16,-0.008401196672900665,0.021166015876015284,0.02149145569175172,38.715491448032786,56.72859373608064,3
2023-11-17,-0.008680708592094707,0.016691091325317597,0.017207653311884716,33.86611409221223,47.94180379169641,3
2023-11-20,-0.005666362485285688,0.011836280551419734,0.01267406869082065,21.32586033552002,34.238249168057955,4
2023-11-21,-0.005433588622386892,0.01836795566366099,0.019113260546275386,24.89379338957633,38.90774327133603,4
2023-11-22,-0.008193582007773419,0.01903323037082994,0.019548689222617408,28.82931607442424,42.43944797966253,4
2023-11-23,-0.008109928793805699,0.013647855085725693,0.014441010997282667,25.368922021724075,38.45108204122178,4
2023-11-24,-0.0054764312117776374,0.018186959859241857,0.019694050267173017,26.756759101893522,43.39260116166795,4
2023-11-27,-0.005678948817675944,0.01416998948996362,0.015153337079886153,22.374100446969578,34.91080031579821,4
2023-11-28,-0.005933046773828211,0.023535574353143313,0.024678648467970986,28.584020725248365,42.89630212315282,4
2023-11-29,-0.008165121648435643,0.021679743927593267,0.02202573723391473,28.50900125950443,40.724756618366314,4
2023-11-30,-0.006981119315940924,0.02591784790376914,0.026871077227459,27.452159884437833,38.1921013305299,4
2023-12-01,-0.007881665422767106,0.023186001988970372,0.023685085803094266,25.71955878917538,34.63518093627546,4
2023-12-04,-0.008825026752839235,0.04043386001352499,0.04275017380575062,38.450015256029474,52.08006338253488,4
2023-12-05,-0.0074494697633322934,0.018638899583864797,0.019497352728186937,18.30721321959345,23.001471863221838,4
2023-12-06,-0.004845525045743711,0.013769508017145583,0.015326204512234763,11.550498333098858,14.496963500232578,4
2023-12-07,-0.0062052453518739795,0.006402444836817914,0.0077220645873622,10.55799462790992,17.53627583591972,4
2023-12-08,-0.0032970619326596964,0.005295374818617811,0.006150102938266456,9.019318831407267,17.21696555529911,3
2023-12-11,-0.0010809572841830178,0.004729491395580547,0.005506214633569666,6.818878586200905,15.478072628793921,3
2023-12-12,-0.0022024197881820077,0.0041489158296513645,0.0056642068545135075,8.302318652188964,16.693971644144785,3
2023-12-13,-0.00037855015138618203,0.003936957234234119,0.004350101504712226,4.362501022150354,11.400805608844504,3
2023-12-14,-0.0018001057367518964,0.003686467065528757,0.004959721463841589,7.327608227089513,13.907223027686303,3
