date,contract,expiry,sessions_to_expiry,tau,spot,futures_price,implied_carry,predicted_carry,fitted_carry,carry_prediction_error,carry_residual,predicted_futures_price,fitted_futures_price,futures_prediction_error,futures_residual
2023-10-30,IM2406,2024-06-21,156.0,0.639344262295082,6006.559,5877.8,0.04789331516970555,0.07804505100095743,0.0878696156728868,-0.030151735831251886,-0.03997630050318125,5765.576812586045,5729.475116837626,112.2231874139552,148.32488316237414
2023-10-31,IM2311,2023-11-17,13.0,0.05327868852459016,5969.341,5945.0,0.09069118783483444,0.07201871982821456,0.0645040348667952,0.018672468006619883,0.026187152968039237,5950.917294094102,5953.300355106319,-5.917294094101635,-8.30035510631933
2023-10-31,IM2312,2023-12-15,33.0,0.13524590163934427,5969.341,5928.8,0.06438751129877957,0.0772478320733535,0.07159695168402921,-0.012860320774573941,-0.007209440385249649,5918.49696715229,5923.021957164181,10.303032847709801,5.778042835819178
2023-10-31,IM2403,2024-03-15,91.0,0.3729508196721312,5969.341,5891.8,0.04905819445713317,0.0848177311749017,0.08186497847807048,-0.03575953671776853,-0.032806784020937306,5813.745369970925,5820.151176220135,78.05463002907527,71.64882377986487
2023-10-31,IM2406,2024-06-21,155.0,0.6352459016393442,5969.341,5846.8,0.04665197455890649,0.08800538531454462,0.08618880336356939,-0.04135341075563813,-0.0395368288046629,5695.206854314845,5701.782781204851,151.59314568515492,145.01721879514935
2023-11-01,IM2311,2023-11-17,12.0,0.04918032786885246,5958.418,5936.2,0.08996150215409715,0.06499605755741363,0.06273331072706659,0.024965444596683525,0.027228191427030562,5943.492994590744,5944.154438931468,-7.292994590744456,-7.954438931467848
2023-11-01,IM2312,2023-12-15,32.0,0.13114754098360656,5958.418,5920.2,0.06306517837782978,0.07200311384354968,0.07030448932422856,-0.008937935465719901,-0.007239310946398778,5913.264476739772,5914.581923941337,6.9355232602274555,5.618076058663064
2023-11-01,IM2403,2024-03-15,90.0,0.36885245901639346,5958.418,5883.8,0.04816595881177634,0.08212348087694488,0.0812396243009904,-0.033957522065168534,-0.03307366548921405,5810.563163280157,5812.4577893189635,73.23683671984327,71.3422106810367
2023-11-01,IM2406,2024-06-21,154.0,0.6311475409836066,5958.418,5836.6,0.046728597895110906,0.08636795297905119,0.08582580928701668,-0.03963935508394028,-0.03909721139190577,5692.389766241511,5694.33787965526,144.21023375848927,142.26212034474065
2023-11-02,IM2311,2023-11-17,11.0,0.045081967213114756,5885.247,5877.4,0.04359550738774487,0.06325318902100135,0.030155699377001882,-0.019657681633256485,0.013439808010742987,5872.193714483862,5880.962154457919,5.206285516137541,-3.5621544579189504
2023-11-02,IM2312,2023-12-15,31.0,0.12704918032786885,5885.247,5863.0,0.04380966073629976,0.07073319383488805,0.04592981364889843,-0.02692353309858829,-0.0021201529125986704,5842.979208294528,5861.420933368353,20.02079170547222,1.5790666316470379
2023-11-02,IM2403,2024-03-15,89.0,0.36475409836065575,5885.247,5827.4,0.041080653035814846,0.08151181502916124,0.0686601736743762,-0.0404311619933464,-0.027579520638561353,5742.091402032481,5769.0717281818215,85.30859796751884,58.32827181817811
2023-11-02,IM2406,2024-06-21,153.0,0.6270491803278688,5885.247,5776.2,0.043826502452102366,0.08601411752095937,0.0781547977768125,-0.04218761506885701,-0.034328295324710136,5625.40146770983,5653.192883035918,150.79853229016953,123.00711696408143
2023-11-03,IM2311,2023-11-17,10.0,0.040983606557377046,5973.167,5958.0,0.07603500451273036,0.031227854536087195,0.04632918365534656,0.04480714997664317,0.029705820857383804,5968.951076546547,5965.257994308756,-10.951076546546574,-7.2579943087557695
2023-11-03,IM2312,2023-12-15,30.0,0.12295081967213115,5973.167,5945.2,0.05217055655861052,0.04681300251099009,0.058110539074691804,0.005357554047620429,-0.005939982516081285,5949.117486464493,5940.859652660835,-3.9174864644928675,4.340347339164509
2023-11-03,IM2403,2024-03-15,88.0,0.36065573770491804,5973.167,5914.6,0.04132079658801484,0.06921956033219696,0.07504843545147567,-0.027898763744182126,-0.033727638863460835,5855.3865844047805,5843.090219029914,59.213415595219885,71.50978097008647
2023-11-03,IM2406,2024-06-21,152.0,0.6229508196721312,5973.167,5865.2,0.04328110825448261,0.07854111784254054,0.08209492498549044,-0.03526000958805794,-0.03881381673100783,5737.774000049295,5725.085496261521,127.42599995070486,140.11450373847856
2023-11-06,IM2311,2023-11-17,9.0,0.036885245901639344,6096.57,6085.8,0.061935950514723864,0.04712182937076139,0.039488304229338946,0.014814121143962473,0.02244764628538492,6089.126326765006,6090.84104967316,-3.326326765005433,-5.04104967316016
2023-11-06,IM2312,2023-12-15,29.0,0.11885245901639344,6096.57,6071.0,0.04936301929820046,0.058762786207729,0.05306186631035182,-0.00939976690952854,-0.0036988470121513614,6064.221354574449,6068.331671375386,6.778645425551076,2.6683286246143325
2023-11-06,IM2403,2024-03-15,87.0,0.35655737704918034,6096.57,6039.8,0.040238186997694624,0.07546053962658904,0.07253174286934624,-0.035222352628894414,-0.03229355587165162,5964.421742748283,5970.653546798912,75.37825725171751,69.14645320108775
2023-11-06,IM2406,2024-06-21,151.0,0.6188524590163934,6096.57,5989.0,0.04276592701288014,0.08237902798395982,0.08059882296772068,-0.03961310097107969,-0.037832895954840545,5843.96665685306,5850.408410625077,145.03334314693984,138.5915893749234
2023-11-07,IM2311,2023-11-17,8.0,0.03278688524590164,6116.757,6098.0,0.10767176926662525,0.04039225720262192,0.0689597028179818,0.06727951206400333,0.038712066448643445,6111.466337781572,6105.744788782984,-13.466337781572292,-7.74478878298396
2023-11-07,IM2312,2023-12-15,28.0,0.11475409836065574,6116.757,6082.4,0.0630849500293739,0.05380490866275455,0.07510301271358083,0.009280041366619356,-0.012018062684206923,6088.880736445182,6074.017410302667,-6.480736445182629,8.38258969733306
2023-11-07,IM2403,2024-03-15,86.0,0.3524590163934426,6116.757,6049.4,0.045416306661932415,0.07300005754872149,0.08389484246097748,-0.027583750886789077,-0.03847853579904506,5990.871846471147,5967.9112194364425,58.52815352885227,81.48878056355716
2023-11-07,IM2406,2024-06-21,150.0,0.6147540983606558,6116.757,5996.4,0.04632636433455267,0.08092110391788498,0.08752286803726421,-0.03459473958333231,-0.04119650370271154,5870.219526698694,5846.443745647624,126.18047330130594,149.95625435237525
2023-11-08,IM2311,2023-11-17,7.0,0.028688524590163935,6138.938,6110.6,0.17527685410248572,0.0693646699008369,0.11706871937795948,0.10591218420164883,0.05820813472452624,6129.1950758877865,6120.812649281528,-18.59507588778615,-10.212649281527774
2023-11-08,IM2312,2023-12-15,27.0,0.11065573770491803,6138.938,6091.0,0.0848457721026695,0.07543553417563953,0.11093919312348342,0.009410237927029969,-0.026093421020813926,6097.345842308676,6073.438293212482,-6.345842308675856,17.561706787518233
2023-11-08,IM2403,2024-03-15,85.0,0.3483606557377049,6138.938,6056.6,0.052762059614073084,0.08410390021654196,0.10218706577785144,-0.031341840602468876,-0.04942500616377836,5990.832130210319,5953.211720998053,65.76786978968175,103.38827900194701
2023-11-08,IM2406,2024-06-21,149.0,0.610655737704918,6138.938,6004.0,0.05039669274534442,0.08766647833793044,0.09859006292286955,-0.03726978559258602,-0.04819337017752513,5868.898137228055,5829.879643169397,135.10186277194498,174.12035683060276
2023-11-09,IM2311,2023-11-17,6.0,0.02459016393442623,6100.693,6072.2,0.20437667536871726,0.11666876830753763,0.13823479102964448,0.08770790706117963,0.06614188433907278,6085.310361174404,6082.084103395606,-13.110361174403806,-9.884103395605962
2023-11-09,IM2312,2023-12-15,26.0,0.10655737704918032,6100.693,6053.0,0.08765378720549709,0.1106111457128293,0.12663381705618984,-0.022957358507332215,-0.03898002985069275,6038.210788558867,6027.91034264884,14.789211441133375,25.089657351159985
2023-11-09,IM2403,2024-03-15,84.0,0.3442622950819672,6100.693,6017.6,0.05383550550229795,0.10198133530139146,0.11010683730238452,-0.04814582979909351,-0.05627133180008657,5918.681561394754,5902.1483449772195,98.91843860524659,115.45165502278087
2023-11-09,IM2406,2024-06-21,148.0,0.6065573770491803,6100.693,5967.6,0.05036512487022612,0.09844899290342615,0.10334203616407608,-0.048083868033200035,-0.05297691129384997,5796.064841347949,5778.888136010842,171.535158652051,188.7118639891587
2023-11-10,IM2312,2023-12-15,25.0,0.10245901639344263,6088.558,6043.8,0.0860123922772491,0.12601992538033097,0.07667996192463056,-0.04000753310308186,0.009332430352618548,6019.076370392236,6049.581794811919,24.72362960776445,-5.781794811919099
2023-11-10,IM2403,2024-03-15,83.0,0.3401639344262295,6088.558,6002.8,0.05570120227368786,0.10972280993310407,0.08481024572441026,-0.05402160765941621,-0.029109043450722398,5893.498678381318,5943.654502420341,109.30132161868187,59.145497579659605
2023-11-10,IM2406,2024-06-21,147.0,0.6024590163934426,6088.558,5947.0,0.05304727244649567,0.10307918532877958,0.08812460854323341,-0.050031912882283903,-0.035077336096737737,5770.419108675391,5822.642714400489,176.58089132460918,124.35728559951076
2023-11-13,IM2312,2023-12-15,24.0,0.09836065573770492,6144.635,6092.2,0.10112913583392373,0.07697923804581303,0.08044301773419,0.024149897788110705,0.020686118099733725,6106.688611864604,6104.608419624411,-14.488611864604536,-12.40841962441118
2023-11-13,IM2403,2024-03-15,82.0,0.3360655737704918,6144.635,6039.6,0.06530415051977982,0.0849969885379244,0.08673825284646304,-0.019692838018144573,-0.02143410232668322,5999.761387459101,5996.25148021868,39.8386125408997,43.34851978132065
2023-11-13,IM2406,2024-06-21,146.0,0.5983606557377049,6144.635,5979.0,0.05966813210163039,0.08825219260848671,0.08929411623766988,-0.028584060506856322,-0.029625984136039486,5877.607272866263,5873.944043531162,101.39272713373703,105.0559564688383
2023-11-14,IM2312,2023-12-15,23.0,0.0942622950819672,6181.98,6123.2,0.1153530681394736,0.08067265344970492,0.09332854316218551,0.03468041468976868,0.022024524977288087,6143.249834689252,6135.925471963347,-20.04983468925184,-12.725471963347445
2023-11-14,IM2403,2024-03-15,81.0,0.3319672131147541,6181.98,6061.6,0.07323722612902163,0.08688117700163732,0.09321538835466572,-0.01364395087261569,-0.019978162225644094,6034.207009280208,6021.531908491316,27.39299071979258,40.06809150868412
2023-11-14,IM2406,2024-06-21,145.0,0.5942622950819673,6181.98,5998.2,0.06478428252378171,0.089391583271879,0.09316963439465742,-0.02460730074809729,-0.028385351870875708,5911.125381669752,5897.868885829609,87.07461833024809,100.33111417039072
2023-11-15,IM2312,2023-12-15,22.0,0.09016393442622951,6207.268,6153.4,0.11066935043314903,0.093324452865774,0.09259027325359091,0.017344897567375034,0.018079077179558117,6163.030733792092,6163.43871849761,-9.630733792092542,-10.038718497610716
2023-11-15,IM2403,2024-03-15,80.0,0.32786885245901637,6207.268,6090.0,0.0721719845990919,0.09321284908805856,0.09284701991973014,-0.021040864488966665,-0.020675035320638246,6048.131840275947,6048.857320846239,41.86815972405293,41.14267915376058
2023-11-15,IM2406,2024-06-21,144.0,0.5901639344262295,6207.268,6019.6,0.06601953192377678,0.09316790595515338,0.09295041247305998,-0.0271483740313766,-0.026930880549283193,5923.922540019589,5924.682964616,95.67745998041119,94.91703538399997
2023-11-16,IM2312,2023-12-15,21.0,0.0860655737704918,6145.151,6088.8,0.1210381241290075,0.09259946999994104,0.10189089532433557,0.02843865412906646,0.01914722880467193,6103.721133372605,6098.8421104603285,-14.921133372605254,-10.042110460328331
2023-11-16,IM2403,2024-03-15,79.0,0.3237704918032787,6145.151,6016.2,0.07950159851075267,0.09285271458225536,0.09746191200412091,-0.013351116071502689,-0.01796031349336824,5990.2499153921135,5981.317199864684,25.95008460788631,34.88280013531585
2023-11-16,IM2406,2024-06-21,143.0,0.5860655737704918,6145.151,5949.2,0.06929510732856976,0.09295428150028251,0.09568561265857545,-0.023659174171712746,-0.026390505330005684,5867.278685051042,5857.894215330889,81.92131494895784,91.30578466911084
2023-11-17,IM2312,2023-12-15,20.0,0.08196721311475409,6199.228,6153.2,0.10492045693129085,0.10173368735238317,0.09290488283145651,0.0031867695789076778,0.012015574099834336,6154.807491132241,6159.263168097919,-1.6074911322411936,-6.063168097919515
2023-11-17,IM2403,2024-03-15,78.0,0.319672131147541,6199.228,6075.4,0.07711759932400636,0.09736482043028422,0.09300465704844867,-0.020247221106277857,-0.015887057724442308,6036.204125603547,6044.623390177011,39.19587439645238,30.776609822988576
2023-11-17,IM2406,2024-06-21,142.0,0.5819672131147541,6199.228,5997.4,0.07087386753866828,0.09561977151699229,0.09304450969034443,-0.024745903978324005,-0.022170642151676148,5911.648563083965,5920.515099448432,85.75143691603444,76.88490055156763
2023-11-20,IM2312,2023-12-15,19.0,0.0778688524590164,6253.276,6213.8,0.09532727219415099,0.09290839215686558,0.0829874360618829,0.002418880037285409,0.012339836132268092,6214.9705130964585,6219.773640860185,-1.1705130964583077,-5.973640860184787
2023-11-20,IM2401,2024-01-19,43.0,0.1762295081967213,6253.276,6181.4,0.07960027042003419,0.09296223465222035,0.08580017306371122,-0.013361964232186163,-0.0061999026436770355,6166.861334320493,6174.6498548418085,14.538665679506266,6.750145158191117
2023-11-20,IM2403,2024-03-15,77.0,0.3155737704918033,6253.276,6128.2,0.07802438774149036,0.09300681875493912,0.08812925076681721,-0.01498243101344876,-0.010104863025326857,6099.293877765029,6108.6893383000515,28.906122234971008,19.510661699948287
2023-11-20,IM2406,2024-06-21,141.0,0.5778688524590164,6253.276,6049.0,0.07147414341218536,0.09304597283957607,0.09017466381659231,-0.021571829427390707,-0.01870052040440695,5974.063091832054,5983.9837246558745,74.93690816794606,65.01627534412546
2023-11-21,IM2312,2023-12-15,18.0,0.07377049180327869,6212.125,6161.8,0.12426203805549085,0.08316664116114009,0.09839330397294266,0.041095396894350766,0.025868734082548195,6180.508627658066,6173.570093472324,-18.70862765806578,-11.770093472323424
2023-11-21,IM2401,2024-01-19,42.0,0.1721311475409836,6212.125,6137.0,0.08468449954987219,0.08594394517772212,0.09691419075709505,-0.0012594456278499366,-0.012229691207222865,6135.669705069784,6124.0945236280995,1.3302949302160414,12.905476371900477
2023-11-21,IM2403,2024-03-15,76.0,0.3114754098360656,6212.125,6084.0,0.08090946499359916,0.08823934953644305,0.0956917236082243,-0.00732988454284389,-0.014782258614625135,6070.125592838276,6056.051768130186,13.874407161723866,27.948231869813753
2023-11-21,IM2406,2024-06-21,140.0,0.5737704918032787,6212.125,6001.8,0.07403027984679951,0.09024904181331615,0.09462141859704727,-0.016218761966516643,-0.02059113875024776,5946.20723735635,5931.308441211086,55.59276264365053,70.49155878891452
2023-11-22,IM2312,2023-12-15,17.0,0.06967213114754098,6132.97,6093.0,0.10784762153299482,0.09830000551446633,0.08616832480688177,0.009547616018528493,0.021679296726113045,6097.054428747669,6102.210081908921,-4.05442874766868,-9.210081908920984
2023-11-22,IM2401,2024-01-19,41.0,0.1680327868852459,6132.97,6068.6,0.07679250193998813,0.0968394300983159,0.08811660802978032,-0.020046928158327773,-0.011324106089792188,6048.192062618142,6057.0635192510645,20.407937381858574,11.536480748935901
2023-11-22,IM2403,2024-03-15,75.0,0.3073770491803279,6132.97,6031.0,0.06854636459537022,0.09563455488610675,0.08972380895598817,-0.02708819029073653,-0.021177444360617942,5980.992633848166,5991.86894379317,50.007366151833594,39.13105620683018
2023-11-22,IM2406,2024-06-21,139.0,0.569672131147541,6132.97,5943.2,0.06917458988719423,0.0945828721281984,0.09112666419399082,-0.025408282241004165,-0.02195207430679659,5857.795384552655,5869.340190749148,85.40461544734444,73.85980925085187
2023-11-23,IM2312,2023-12-15,16.0,0.06557377049180328,6197.526,6176.6,0.06557888390886055,0.08628999162174808,0.05450303132502056,-0.020711107712887533,0.011075852583839987,6168.217219677563,6181.087603939733,8.382780322437611,-4.487603939732253
2023-11-23,IM2401,2024-01-19,40.0,0.16393442622950818,6197.526,6154.2,0.05679396805476233,0.08821398183629929,0.06540494911274759,-0.031420013781536964,-0.008610981057985266,6122.58231011897,6145.518637162678,31.617689881029946,8.681362837322013
2023-11-23,IM2403,2024-03-15,74.0,0.30327868852459017,6197.526,6110.4,0.06068294609880576,0.08979816237743367,0.07438140122240258,-0.02911521627862791,-0.013698455123596825,6056.682529945692,6085.067309873154,53.71747005430734,25.33269012684559
2023-11-23,IM2406,2024-06-21,138.0,0.5655737704918032,6197.526,6035.0,0.06098648875781783,0.09117670048692537,0.08219262033529852,-0.030190211729107547,-0.02120613157748069,5932.828392790958,5963.050760937539,102.17160720904212,71.94923906246095
2023-11-24,IM2312,2023-12-15,15.0,0.06147540983606557,6115.407,6081.0,0.10577927315136067,0.05517703975348245,0.08035821585643223,0.05060223339787822,0.02542105729492844,6099.946186009692,6090.510633387457,-18.9461860096917,-9.510633387457347
2023-11-24,IM2401,2024-01-19,39.0,0.1598360655737705,6115.407,6053.8,0.07734709559126263,0.06594371947722594,0.08397610516500544,0.01140337611403669,-0.006629009573742808,6064.844146185227,6047.389064066545,-11.044146185226964,6.410935933455221
2023-11-24,IM2403,2024-03-15,73.0,0.29918032786885246,6115.407,6012.6,0.07066835577050244,0.07479220254191368,0.08694942963440781,-0.004123846771411241,-0.01628107386390537,6005.186385776862,5983.38397664471,7.413614223138211,29.216023355290417
2023-11-24,IM2406,2024-06-21,137.0,0.5614754098360656,6115.407,5942.4,0.0651121803206633,0.08246853066695696,0.0895288790250541,-0.017356350346293667,-0.02441669870439081,5884.771593105833,5861.489289493714,57.6284068941668,80.9107105062858
2023-11-27,IM2312,2023-12-15,14.0,0.05737704918032787,6111.364,6081.2,0.10023559427280741,0.08057965564253,0.08325351292823206,0.01965593863027741,0.01698208134457535,6088.062244776795,6087.128297837806,-6.862244776794796,-5.928297837805985
2023-11-27,IM2401,2024-01-19,38.0,0.1557377049180328,6111.364,6048.2,0.08071012488695015,0.0841528958574776,0.08606377082291908,-0.003442770970527448,-0.0053536459359689315,6044.958010350369,6043.159327022714,3.2419896496312504,5.040672977285794
2023-11-27,IM2403,2024-03-15,72.0,0.29508196721311475,6111.364,6004.8,0.07361340039090078,0.0870840320063987,0.08836903103700991,-0.013470631615497927,-0.01475563064610913,5980.978653008736,5978.711215183716,23.821346991264363,26.088784816283805
2023-11-27,IM2406,2024-06-21,136.0,0.5573770491803278,6111.364,5921.0,0.07077419864188286,0.08961910564398051,0.09036279867508393,-0.01884490700209765,-0.019588600033201065,5859.132967588742,5856.704758167885,61.86703241125815,64.2952418321147
2023-11-28,IM2312,2023-12-15,13.0,0.05327868852459016,6143.302,6097.2,0.1553836080400818,0.08342379945305589,0.1201785528814516,0.07195980858702591,0.035205055158630205,6120.621071420723,6108.647123234097,-23.42107142072291,-11.44712323409749
2023-11-28,IM2401,2024-01-19,37.0,0.15163934426229508,6143.302,6065.8,0.09772460732954487,0.08619955413960548,0.11241287670292971,0.011525053189939391,-0.01468826937338484,6076.41017326122,6052.304560065449,-10.610173261219643,13.495439934551541
2023-11-28,IM2403,2024-03-15,71.0,0.29098360655737704,6143.302,6017.8,0.08493402560312818,0.08847225981069283,0.10605457120270789,-0.0035382342075646472,-0.02112054559957971,6011.607453155065,5980.929624557212,6.19254684493535,36.87037544278792
2023-11-28,IM2406,2024-06-21,135.0,0.5532786885245902,6143.302,5931.4,0.0774438132424205,0.09043185801263623,0.100572240523399,-0.012988044770215729,-0.023128427280978497,5888.929688678548,5855.982609242248,42.470311321451845,75.41739075775149
2023-11-29,IM2312,2023-12-15,12.0,0.04918032786885246,6113.366,6074.6,0.14334802380577935,0.11971270611527353,0.1163187792474641,0.023635317690505822,0.02702924455831525,6081.6651759921415,6082.680378429288,-7.065175992141121,-8.08037842928752
2023-11-29,IM2401,2024-01-19,36.0,0.14754098360655737,6113.366,6042.0,0.09358764002967404,0.11204188122035585,0.10962629095172333,-0.018454241190681814,-0.016038650922049286,6025.571478412913,6027.719366165772,16.428521587086834,14.280633834227956
2023-11-29,IM2403,2024-03-15,70.0,0.28688524590163933,6113.366,5994.6,0.08238433817268664,0.10577294059023817,0.1041568906761997,-0.02338860241755153,-0.02177255250351305,5954.511806612898,5957.273082641804,40.088193387102365,37.326917358196624
2023-11-29,IM2406,2024-06-21,134.0,0.5491803278688525,6113.366,5903.6,0.07757690827599548,0.10038420713868117,0.09945543600249096,-0.02280729886268569,-0.021878527726495484,5830.116683346575,5833.09116772512,73.48331665342539,70.50883227488066
2023-11-30,IM2312,2023-12-15,11.0,0.045081967213114756,6080.547,6036.0,0.17710552944991848,0.11592133400292039,0.13923207227426204,0.06118419544699809,0.03787345717565643,6052.672105094513,6046.314729716473,-16.672105094513427,-10.314729716473266
2023-11-30,IM2401,2024-01-19,35.0,0.14344262295081966,6080.547,6004.8,0.10139041004722833,0.10931016563784557,0.12586736422978642,-0.007919755590617236,-0.02447695418255809,5997.982237289714,5983.753884437808,6.817762710285933,21.046115562192426
2023-11-30,IM2403,2024-03-15,69.0,0.2827868852459016,6080.547,5945.2,0.09360230448581214,0.10391727058545701,0.11496543829027747,-0.01031496609964487,-0.021363133804465334,5927.883493205581,5909.392044791,17.316506794419183,35.807955208999374
2023-11-30,IM2406,2024-06-21,133.0,0.5450819672131147,6080.547,5847.6,0.08566507191742183,0.09929577253681461,0.10562291836981853,-0.013630700619392783,-0.019957846452396705,5804.3142168979,5784.330701516968,43.28578310210014,63.2692984830328
2023-12-01,IM2312,2023-12-15,10.0,0.040983606557377046,6130.051,6092.2,0.16512884730868505,0.13844634575226306,0.1345201741762785,0.02668250155642199,0.030608673132406533,6098.86573971636,6099.847179056973,-6.665739716359894,-7.647179056973073
2023-12-01,IM2401,2024-01-19,34.0,0.13934426229508196,6130.051,6058.4,0.09837613893370224,0.12524318854553745,0.12246022171119439,-0.02686704961183521,-0.024084082777492147,6035.761152381118,6038.102216869909,22.6388476188813,20.297783130090465
2023-12-01,IM2403,2024-03-15,68.0,0.2786885245901639,6130.051,5997.6,0.09238026512899149,0.1144930280078661,0.11264087145682503,-0.022112762878874606,-0.02026060632783354,5960.753003378351,5963.83058794519,36.84699662164894,33.769412054810346
2023-12-01,IM2406,2024-06-21,132.0,0.5409836065573771,6130.051,5894.4,0.08646120129805884,0.10530877883099707,0.10425184701620811,-0.018847577532938226,-0.01779064571814927,5834.604700494246,5837.941780971226,59.795299505753974,56.45821902877378
2023-12-04,IM2312,2023-12-15,9.0,0.036885245901639344,6114.393,6058.6,0.26252077285717873,0.13381827236455113,0.19930310633580722,0.1287025004926276,0.06321766652137151,6087.429904418237,6072.74392246612,-28.829904418236765,-14.143922466119875
2023-12-04,IM2401,2024-01-19,33.0,0.13524590163934427,6114.393,6019.2,0.1300193380553338,0.12190334083935708,0.16822513644922052,0.008115997215976722,-0.038205798393886714,6025.810634585511,5988.177941546209,-6.610634585511434,31.022058453791033
2023-12-04,IM2403,2024-03-15,67.0,0.27459016393442626,6114.393,5957.6,0.10860566365870468,0.11222002938182501,0.14296794875634203,-0.0036143657231203358,-0.03436228509763735,5951.690198172204,5901.651163129208,5.9098018277964,55.94883687079255
2023-12-04,IM2406,2024-06-21,131.0,0.5368852459016393,6114.393,5852.6,0.0955062315261558,0.10397256882181409,0.12145592156736018,-0.008466337295658294,-0.025949690041204385,5826.057659239757,5771.626911834346,26.54234076024295,80.97308816565419
2023-12-05,IM2312,2023-12-15,8.0,0.03278688524590164,5992.6,5958.2,0.18958705655822747,0.19751250451973423,0.16720819691716246,-0.007925447961506765,0.022378859641065008,5956.65195838305,5962.573332807531,1.5480416169493765,-4.373332807531369
2023-12-05,IM2401,2024-01-19,32.0,0.13114754098360656,5992.6,5910.0,0.11983151762616392,0.16680629943624647,0.1454142212165902,-0.04697478181008255,-0.025582703590426276,5873.702615830399,5890.204534313143,36.29738416960117,19.795465686856915
2023-12-05,IM2403,2024-03-15,66.0,0.27049180327868855,5992.6,5835.8,0.1120215088462195,0.14189734311834126,0.1277348893928421,-0.02987583427212176,-0.015713380546622607,5788.82996012637,5811.048500509284,46.97003987363041,24.751499490716014
2023-12-05,IM2406,2024-06-21,130.0,0.5327868852459017,5992.6,5718.6,0.10184254233687211,0.12074690618815224,0.1127231968942174,-0.018904363851280137,-0.010880654557345298,5661.291367852204,5685.544779491668,57.30863214779674,33.05522050833224
2023-12-06,IM2312,2023-12-15,7.0,0.028688524590163935,6023.804,5997.8,0.16479960321270026,0.1659651273377663,0.14695163726989652,-0.001165524125066042,0.017847965942803745,5997.5994539095,6000.871850764565,0.200546090500211,-3.07185076456517
2023-12-06,IM2401,2024-01-19,31.0,0.12704918032786885,6023.804,5952.0,0.10838593689425721,0.1444304966115468,0.13103642687546904,-0.03604455971728959,-0.02265048998121183,5924.805537239018,5934.896395289036,27.194462760981878,17.103604710963737
2023-12-06,IM2403,2024-03-15,65.0,0.26639344262295084,6023.804,5871.8,0.10993975891216219,0.1269937387069945,0.11814975729771937,-0.017053979794832322,-0.00820999838555718,5845.184514801693,5858.971879739261,26.615485198307397,12.828120260739524
2023-12-06,IM2406,2024-06-21,129.0,0.5286885245901639,6023.804,5753.4,0.10087150733550311,0.11223337916492501,0.10724108509451269,-0.011361871829421902,-0.006369577759009579,5718.94354355909,5734.057880874742,34.45645644090928,19.34211912525734
2023-12-07,IM2312,2023-12-15,6.0,0.02459016393442623,6020.83,6014.2,0.05880587539456747,0.1460530067847392,0.06842267827374927,-0.08724713139017173,-0.009616802879181804,6001.310838720126,6012.777937596076,12.889161279873406,1.422062403923519
2023-12-07,IM2401,2024-01-19,30.0,0.12295081967213115,6020.83,5975.0,0.07614700946257742,0.13032619376529,0.07575261049268955,-0.05417918430271258,0.0003943989698878686,5935.33055687419,5975.289744792887,39.669443125810176,-0.289744792887177
2023-12-07,IM2403,2024-03-15,64.0,0.26229508196721313,6020.83,5921.6,0.07735780601289632,0.1176154813151706,0.08167680254600605,-0.04025767530227428,-0.0043189965331097285,5859.400487140175,5914.895504579518,62.19951285982552,6.70449542048209
2023-12-07,IM2406,2024-06-21,128.0,0.5245901639344263,6020.83,5830.0,0.07539673486671589,0.10688872310165075,0.08667631583180814,-0.03149198823493486,-0.011279580965092253,5734.4773503133165,5795.604834519879,95.52264968668351,34.39516548012125
2023-12-08,IM2401,2024-01-19,29.0,0.11885245901639344,6003.144,5970.6,0.05973659784532708,0.07607600632403089,0.06290771898498533,-0.016339408478703805,-0.003171121139658249,5959.016472043268,5968.350131466655,11.583527956732723,2.2498685333457615
2023-12-08,IM2403,2024-03-15,63.0,0.2581967213114754,6003.144,5907.4,0.0762685276754992,0.08191970208826345,0.07327105834656203,-0.005651174412764248,0.0029974693289371718,5898.786711208386,5911.973723632567,8.61328879161374,-4.573723632567635
2023-12-08,IM2406,2024-06-21,127.0,0.5204918032786885,6003.144,5823.8,0.07227250717791858,0.08683617555187127,0.0819900411651766,-0.01456366837395269,-0.009717533987258012,5779.820920726688,5794.4181884065565,43.97907927331198,29.381811593443672
2023-12-11,IM2401,2024-01-19,28.0,0.11475409836065574,6075.08,6035.8,0.07052741057955464,0.06346804756559753,0.06770027334367937,0.007059363013957112,0.002827137235875271,6040.691527301213,6037.758485616834,-4.891527301212591,-1.9584856168339684
2023-12-11,IM2403,2024-03-15,62.0,0.2540983606557377,6075.08,5975.4,0.07910910435619822,0.07369126059847683,0.0764634404249772,0.005417843757721391,0.0026456639312210234,5983.63179024799,5979.418366178281,-8.23179024798992,-4.018366178281212
2023-12-11,IM2406,2024-06-21,126.0,0.5163934426229508,6075.08,5886.4,0.07509789530935071,0.08226600562896495,0.08381356832899606,-0.007168110319614243,-0.008715673019645348,5864.651383605423,5859.966512446282,21.748616394576857,26.433487553717896
2023-12-12,IM2401,2024-01-19,27.0,0.11065573770491803,6078.99,6045.0,0.06467138683785222,0.06816955630344723,0.06399364998830713,-0.0034981694655950163,0.0006777368495450853,6042.660478534325,6045.45336462247,2.3395214656748067,-0.45336462246996234
