date,delta,spot,n_contracts,predicted_state,predicted_variance,predicted_std,filtered_state,filtered_variance,filtered_std,transition_cross_covariance,curve_log_likelihood,return_log_likelihood,curve_innovation_mean,standardized_curve_innovation,log_return,return_residual,standardized_return_residual,sample,model
2024-08-07,0.004098360655737705,4743.41,4,0.14446798795224552,0.0029838091930583844,0.05462425462245123,0.19187440580019346,0.0002745297360752679,0.01656893889406524,0.00027266730954455447,10.047966074189901,0.0,0.025403028196768686,0.6506761587547808,,,,in_sample,legacy_curve
2024-08-08,0.004098360655737705,4739.493,4,0.18832027047829963,0.0029768025113069527,0.054560081665141896,0.09026944340337063,0.00026716877218814,0.016345298167611995,0.00026542014876596574,6.360074976334918,0.0,-0.04733810564556869,-1.0609233300825758,,,,in_sample,legacy_curve
2024-08-09,0.004098360655737705,4702.745,3,0.09008681635320169,0.0029699219530156615,0.05449699031153612,0.1663492201035427,0.0005760807598802658,0.024001682438534715,0.0002583034401794441,6.90692387204993,0.0,0.0380923494240084,1.2259865740583062,,,,in_sample,legacy_curve
2024-08-12,0.004098360655737705,4674.102,3,0.16364207465973638,0.0032586731234854785,0.05708478889761684,0.1376100625923763,0.0005738641397699059,0.023955461585406904,0.0005569649509541988,7.863959243494063,0.0,-0.010083145173778606,-0.2596339417761134,,,,in_sample,legacy_curve
2024-08-13,0.004098360655737705,4697.586,3,0.1358565546972251,0.0032566011687642157,0.05706663796619016,0.15459991856139726,0.0005616261966285298,0.02369865389908317,0.0005548218838757092,8.00770272219033,0.0,0.010119160688771544,0.3292502577707031,,,,in_sample,legacy_curve
2024-08-14,0.004098360655737705,4649.278,3,0.1522826445018411,0.0032451619221599785,0.05696632270175053,0.16638918147074216,0.0005492437344239488,0.023435949616432205,0.0005429900264761782,7.965803857578355,0.0,0.00893751588238803,0.31256738415673,,,,in_sample,legacy_curve
2024-08-15,0.004098360655737705,4691.85,3,0.1636807100082367,0.0032335875883777797,0.056864642691023565,0.16216372490787118,0.0005370045918200602,0.023173359528131873,0.0005310184455195427,7.944225091710327,0.0,0.0018755224064447781,0.11061448100319486,,,,in_sample,legacy_curve
2024-08-16,0.004098360655737705,4655.651,3,0.15959546472459335,0.003222147220592694,0.05676396057880999,0.1540563561908855,0.0005249180089200727,0.022911089212869665,0.0005191854284586828,7.921065049049139,0.0,4.822386579651783e-06,0.057765349113811267,,,,in_sample,legacy_curve
2024-08-19,0.004098360655737705,4663.612,4,0.15175711889828586,0.0032108494558622746,0.05666435789684971,0.14083170871200168,0.00036197683314496395,0.019025688769265726,0.0005074999087869366,10.481698699918267,0.0,-0.0032641426728248924,-0.044216939224244224,,,,in_sample,legacy_curve
2024-08-20,0.004098360655737705,4579.304,4,0.13897129849353218,0.0030585424652067933,0.05530409085417455,0.15022861095297038,0.00035148350917184665,0.018747893459582242,0.0003499655311540762,10.534438772504325,0.0,0.008310004511322688,0.28923483426226276,,,,in_sample,legacy_curve
2024-08-21,0.004098360655737705,4548.264,4,0.14805638787726777,0.003048733977028677,0.05521534186282538,0.11202598352331106,0.00034300352081381556,0.018520354230246665,0.0003398204020696602,9.890042833191279,0.0,-0.015420364298620396,-0.36405135246023906,,,,in_sample,legacy_curve
2024-08-22,0.004098360655737705,4491.839,4,0.11112141973650899,0.0030408074262261477,0.05514351662912103,0.09322990218601998,0.0003346747849603515,0.018294118862638657,0.00033162180105943964,9.494273450108611,0.0,-0.004732255087291164,-0.03321542870764589,,,,in_sample,legacy_curve
2024-08-23,0.004098360655737705,4495.344,4,0.09294903966547292,0.003033022256591946,0.05507288131732301,0.09730948133491686,0.00032647451298514865,0.018068605728864325,0.0003235694336151611,9.89529649325403,0.0,0.005959829282096197,0.24133747075059264,,,,in_sample,legacy_curve
2024-08-26,0.004098360655737705,4512.893,4,0.09689324811473857,0.003025357166775585,0.05500324687484899,0.10927251089436654,0.0003184026285369235,0.01784384007261115,0.00031564126729447157,10.22478577674456,0.0,0.009614925324364731,0.3266365958396357,,,,in_sample,legacy_curve
2024-08-27,0.004098360655737705,4459.68,4,0.10845931425662357,0.0030178120854087685,0.054934616458192996,0.09903371422700105,0.00031045927144473395,0.017619854467183716,0.0003078372282796152,9.645654042036176,0.0,-0.0012500194420867455,0.046586194708326326,,,,in_sample,legacy_curve
2024-08-28,0.004098360655737705,4470.55,4,0.09856026662161058,0.003010387143194757,0.054866995026106154,0.10862312154402234,0.00030264453029887954,0.017396681588707646,0.00030015745175977006,10.093668671644213,0.0,0.008985096629244495,0.31697203426153187,,,,in_sample,legacy_curve
2024-08-29,0.004098360655737705,4542.464,4,0.10783147327866796,0.0030030824229420974,0.05480038706927258,0.09321496275514006,0.00029495843893010185,0.017174354105179673,0.00029260202338558653,9.875629630792016,0.0,-0.004773822841663374,-0.05835683718883417,,,,in_sample,legacy_curve
2024-08-30,0.004098360655737705,4629.32,4,0.09293459596249445,0.0029958979562736024,0.05473479657652527,0.06783030060993057,0.00028740097596635135,0.0169529046468843,0.00028517097586521715,9.480682686621563,0.0,-0.009820413104027275,-0.1714258898789766,,,,in_sample,legacy_curve
2024-09-02,0.004098360655737705,4532.515,4,0.06839226077040425,0.002988833723212048,0.05467022702725907,0.10362325167189032,0.0002799720645056973,0.016732365777310073,0.00027786428853579075,10.066813384188393,0.0,0.02318815291330667,0.681001516233654,,,,in_sample,legacy_curve
2024-09-03,0.004098360655737705,4572.397,4,0.10299751166764631,0.0029818896518744266,0.05460668138492236,0.14801413318109943,0.0002726715718751246,0.016512769963731844,0.0002706818870471761,10.294370575425008,0.0,0.02733300977509309,0.7479324255339428,,,,in_sample,legacy_curve
2024-09-04,0.004098360655737705,4550.77,4,0.14591539204908632,0.002975065618246489,0.054544162091341074,0.1179593830002484,0.00026549930947658513,0.01629414954750892,0.0002636236431287826,9.705722135568946,0.0,-0.012628656083730873,-0.2511889407783946,,,,in_sample,legacy_curve
2024-09-05,0.004098360655737705,4586.781,4,0.11685793409145973,0.002968361446038841,0.05448267106189674,0.09724404335118617,0.0002584550327217328,0.01607653671415995,0.00025668937444071974,9.243424965042031,0.0,-0.007208857394102907,-0.09542983505511221,,,,in_sample,legacy_curve
2024-09-06,0.004098360655737705,4508.228,4,0.096829981527938,0.002961776906625938,0.05442220968158072,0.11336031807533681,0.00025153844105650045,0.0158599634632776,0.00024987884451069817,9.31481339371784,0.0,0.014490630105191657,0.46834162415876324,,,,in_sample,legacy_curve
2024-09-09,0.004098360655737705,4475.532,4,0.1124114777111582,0.00295531171906906,0.054362778801943706,0.16391955816545337,0.00024474917807638924,0.015644461578347438,0.00024319176275779074,10.12401782801911,0.0,0.03148137533126944,0.8050946475471508,,,,in_sample,legacy_curve
2024-09-10,0.004098360655737705,4487.576,4,0.16129303501733544,0.0029489655502240738,0.054304378738956896,0.15784978493148882,0.00023808683173304605,0.015430062596536868,0.0002366277846038966,10.397516932997368,0.0,-0.0008036850778042112,0.00593976038412259,,,,in_sample,legacy_curve
2024-09-11,0.004098360655737705,4486.007,3,0.15542467212970695,0.0029427380149345305,0.05424700927179793,0.1700724965829548,0.0004529874722059082,0.02128350234820172,0.00023018651167346362,7.950480289035278,0.0,0.007719931512489201,0.22453280340243476,,,,in_sample,legacy_curve
2024-09-12,0.004098360655737705,4468.744,3,0.16724180345848277,0.0031436133902634305,0.056067935491361104,0.14773647304581203,0.0004469255688353347,0.021140614201941597,0.00043795620824494904,7.885991012459887,0.0,-0.009376213150271978,-0.24029585984403212,,,,in_sample,legacy_curve
2024-09-13,0.004098360655737705,4413.187,3,0.14564694537562956,0.0031379471106651375,0.05601738221896073,0.13259269761614728,0.0004363856739621524,0.020889846192879265,0.0004320954540788452,7.864197063366621,0.0,-0.005223235459907809,-0.10487306280502344,,,,in_sample,legacy_curve
2024-09-18,0.004098360655737705,4399.133,3,0.13100567851367484,0.0031280950909879555,0.055929375921674254,0.1415905529902486,0.0004259114667147691,0.020637622603264388,0.00042190529943399207,7.733957735849602,0.0,0.008955604125828657,0.3200353322641658,,,,in_sample,legacy_curve
2024-09-19,0.004098360655737705,4482.275,3,0.13970496240951424,0.0031183044719024972,0.055841780701393263,0.128406695131046,0.000415589500322887,0.020386012369340088,0.000411778652734256,7.65664715892397,0.0,-0.0026329509472871973,0.006524119229707488,,,,in_sample,legacy_curve
2024-09-20,0.004098360655737705,4463.356,3,0.1269585781222416,0.003108656157832612,0.05575532403127626,0.17590104292913797,0.0004054218860653895,0.020135090912766933,0.00040179919515542556,7.422037908166188,0.0,0.027947894059960926,0.7867339056860433,,,,in_sample,legacy_curve
2024-09-23,0.004098360655737705,4469.133,4,0.1728769439733489,0.0030991521222667796,0.05567002894077548,0.15562816800973026,0.00029314271175609463,0.017121410916045868,0.0003919689679188393,10.612323896653383,0.0,-0.008596641675239259,-0.19870043502455487,,,,in_sample,legacy_curve
2024-09-24,0.004098360655737705,4642.558,4,0.1532767740465919,0.0029942007306312263,0.054719290297218094,0.0024204726384170205,0.00028482587508723894,0.0168767850933535,0.0002834154990868791,3.3344719432414607,0.0,-0.07979011430014285,-1.99085726622123,,,,in_sample,legacy_curve
2024-09-25,0.004098360655737705,4686.258,4,0.005152895450082601,0.0029864266835938165,0.05464820842071418,0.04461812679865876,0.00027752807237160245,0.01665917382019896,0.0002753746359823275,9.90748886857581,0.0,0.026730486309027773,0.7886043112232779,,,,in_sample,legacy_curve
2024-09-26,0.004098360655737705,4874.132,4,0.04595032528375059,0.0029796051643263353,0.054585759721069514,-0.19836563663270954,0.00027036229598443093,0.016442697345156937,0.00026831899272072526,-26.12535506699154,0.0,-0.12654019701106575,-2.993428090407024,,,,in_sample,legacy_curve
2024-09-27,0.004098360655737705,5136.441,3,-0.1889706255745054,0.0029729070548273184,0.0545243712006596,-0.39031231871262867,0.0004996089579371772,0.02235193409835438,0.00026139099482185555,-3.638101872586935,0.0,-0.09924265548539146,-2.8276911820524835,,,,in_sample,legacy_curve
2024-09-30,0.004098360655737705,5708.826,4,-0.3745480338404633,0.0031871921735748847,0.05645522273071717,-0.39093684637978215,0.00025794859986743695,0.01606077830827127,0.000483030675788571,-49.62849603229595,0.0,0.019743270183285554,1.0756149844690945,,,,in_sample,legacy_curve
2024-10-08,0.004098360655737705,6201.985,4,-0.3751518381084239,0.002961303525581276,0.054417860354678375,-0.09552471201064339,0.00024962015320949054,0.015799371924525688,0.0002493892163725997,-5.148126022316809,0.0,0.174557911082854,4.541403390095695,,,,in_sample,legacy_curve
2024-10-09,0.004098360655737705,5727.38,4,-0.08954222156025138,0.0029535186262685496,0.054346284383281894,-0.10378284710343805,0.0002429398024648756,0.01558652631168586,0.00024133712852760403,6.846612641818323,0.0,-0.0014501425638306928,0.10506735395943849,,,,in_sample,legacy_curve
2024-10-10,0.004098360655737705,5654.53,4,-0.09752633095471805,0.00294727426161612,0.05428880420138318,-0.04629196406926457,0.00023639265594573442,0.015375066046873893,0.00023487844862722925,8.585889518026667,0.0,0.03533970122494549,0.9445520910007449,,,,in_sample,legacy_curve
2024-10-11,0.004098360655737705,5416.758,3,-0.0419431400561065,0.0029411544077549497,0.05423241104501025,0.00919598544265847,0.0004469694165010436,0.021141651224562467,0.00022854855290100967,7.3699205316942376,0.0,0.026758271840885747,0.7417059269372824,,,,in_sample,legacy_curve
2024-10-14,0.004098360655737705,5615.756,3,0.011703579693535249,0.003137988096658884,0.05601774805058558,0.031078785237612157,0.000441072661609447,0.021001729967063357,0.00043213784676869317,7.8519712976254175,0.0,0.010978254798388468,0.3112144966556885,,,,in_sample,legacy_curve
2024-10-15,0.004098360655737705,5507.176,3,0.03286025313819275,0.0031324761872971174,0.05596852854325471,0.11575571270310689,0.0004308945222510763,0.02075799899438952,0.00042643676103955053,6.585889165206017,0.0,0.04494484615976096,1.2242010217686226,,,,in_sample,legacy_curve
2024-10-16,0.004098360655737705,5524.255,3,0.11472738711880655,0.0031229623135400927,0.05588347084371275,0.056490613397706155,0.00042077923427560443,0.020512904091707845,0.00041659635795141724,7.3361311517613546,0.0,-0.033733876486131444,-0.953052604530085,,,,in_sample,legacy_curve
2024-10-17,0.004098360655737705,5505.615,3,0.05742885290844889,0.003113507189236313,0.05579880992670285,0.0853541227741966,0.00041080765310931377,0.020268390491336843,0.0004068167206791757,7.789842046954741,0.0,0.01561686807053029,0.42423866107698777,,,,in_sample,legacy_curve
2024-10-18,0.004098360655737705,5749.434,3,0.08533459842854633,0.003104186392867378,0.055715225862122984,0.026058766461151926,0.0004009816928350727,0.020024527281188753,0.0003971760216626468,6.705154036735347,0.0,-0.037373961230990356,-1.0838675174420525,,,,in_sample,legacy_curve
2024-10-21,0.004098360655737705,5860.571,4,0.02800681121417943,0.0030950017135955438,0.05563273958376977,0.03343961337523903,0.0003790327243295915,0.01946876278374133,0.00038767611147061393,10.440024615914567,0.0,-0.0011169484774490902,-0.11140114873638757,,,,in_sample,legacy_curve
2024-10-22,0.004098360655737705,5888.815,4,0.035142743058803765,0.0030744852215231176,0.0554480407365591,0.02811929043654192,0.00036977777438519443,0.01922960671426211,0.0003664554649597125,10.692541489759803,0.0,-0.00613449857430469,-0.2338054450484775,,,,in_sample,legacy_curve
2024-10-23,0.004098360655737705,5903.578,4,0.029998961820166627,0.003065834286190211,0.05536997639687244,0.024547866420029343,0.0003608339501423609,0.018995629764300023,0.00035750761753822245,10.70287217539546,0.0,-0.005376888539601863,-0.2120494760047129,,,,in_sample,legacy_curve
2024-10-24,0.004098360655737705,5861.632,4,0.02654604663756792,0.0030574741712659295,0.05529443164791487,0.005003341273283595,0.0003520271746938226,0.018762387233340606,0.000348860571884783,10.7308629676644,0.0,-0.012056412776610874,-0.3715671697255657,,,,in_sample,legacy_curve
2024-10-25,0.004098360655737705,5974.909,4,0.0076500580056218515,0.0030492421607899722,0.0552199435058564,-0.06082649933678261,0.00034335543946387344,0.018529852656291507,0.0003403460274018545,9.837346108363008,0.0,-0.033984785113120336,-0.9441323259577369,,,,in_sample,legacy_curve
2024-10-28,0.004098360655737705,6082.088,4,-0.05599538287723074,0.003041136377274223,0.05514649922954514,0.022704291351156425,0.0003348190104780275,0.018298060292774955,0.000331962042163326,9.378006163032172,0.0,0.03692098214430146,0.9543629271649022,,,,in_sample,legacy_curve
2024-10-29,0.004098360655737705,5983.836,4,0.024763646027576004,0.003033157069382319,0.055074105252671327,0.019383797828964704,0.00032641812487322106,0.01806704527235212,0.0003237088733673157,10.785047896776856,0.0,-0.004274697953095017,-0.15319408173629231,,,,in_sample,legacy_curve
2024-10-30,0.004098360655737705,6019.347,4,0.021553334834201618,0.0030253044587747035,0.05500276773740303,0.04552236572523712,0.0003181529602661914,0.017836842777414152,0.00031558675028195985,10.625859522426964,0.0,0.010498837992056018,0.2422564542817106,,,,in_sample,legacy_curve
2024-10-31,0.004098360655737705,6116.663,4,0.046824559287846255,0.0030175787114761423,0.05493249231080037,0.07586469971417273,0.00031002363373930873,0.017607488001964072,0.0003075958446302255,10.24036664060899,0.0,0.01180576611324504,0.24582708215121632,,,,in_sample,legacy_curve
2024-11-01,0.004098360655737705,5930.232,4,0.07616005829929719,0.0030099799369277484,0.05486328405161095,0.05566474238691504,0.0003020302012858854,0.017379016119616363,0.0002997362696093952,10.552489548960278,0.0,-0.013514944354611114,-0.42043749442545286,,,,in_sample,legacy_curve
2024-11-04,0.004098360655737705,6053.112,4,0.056630386375535385,0.003002508187468489,0.05479514748103603,-0.028083081296312012,0.00029417265735503145,0.0171514622512202,0.0002920080793547823,8.153021503604204,0.0,-0.04132475745245054,-1.0192847477497338,,,,in_sample,legacy_curve
2024-11-05,0.004098360655737705,6266.542,4,-0.0243384738237606,0.002995163457909747,0.05472808655443517,-0.058720056305514884,0.00028645093449425997,0.016924861432054916,0.00028441126849968953,8.777939987839417,0.0,-0.012898120793800857,-0.2238354917772718,,,,in_sample,legacy_curve
2024-11-06,0.004098360655737705,6293.193,4,-0.05395883692516373,0.0029879456852012517,0.0546621046539671,0.002325906547540807,0.00027886490309202356,0.016699248578664356,0.000276945771829873,10.086266509297587,0.0,0.03261760262262258,0.8892924001321365,,,,in_sample,legacy_curve
2024-11-07,0.004098360655737705,6403.918,4,0.005061467300012543,0.002980854748190417,0.05459720458219832,-0.01116328443231349,0.0002714143712220955,0.016474658455400387,0.0002696114640346226,10.491824507189284,0.0,-0.006873126450670824,-0.13469596858129626,,,,in_sample,legacy_curve
2024-11-08,0.004098360655737705,6423.122,3,-0.007980118386806595,0.002973890467476881,0.054533388556707904,0.04066521165067829,0.0005969008919655057,0.024431555250648815,0.0002624081595563066,7.659363954242357,0.0,0.0224627162472962,0.7007054720664977,,,,in_sample,legacy_curve
2024-11-11,0.004098360655737705,6579.005,3,0.04212857780518761,0.0032781344514639216,0.057254994991388496,0.1252347023022749,0.0005957463171707951,0.024407915051695733,0.0005770942186772274,6.678236513177008,0.0,0.03674253426488266,1.0833875807340554,,,,in_sample,legacy_curve
2024-11-12,0.004098360655737705,6491.972,3,0.1238918399956797,0.003277055228783512,0.057245569512264546,0.14042129834709163,0.0005833372748725933,0.024152376174459384,0.0005759779555789031,7.954788236580064,0.0,0.005642517953644754,0.1276480426583312,,,,in_sample,legacy_curve
2024-11-13,0.004098360655737705,6474.394,3,0.13857450657704687,0.0032654560496296545,0.05714416899062978,0.13560958048669314,0.0005707236622583814,0.023889823403666702,0.0005639806765230239,8.006560797039752,0.0,-0.003496205486428077,-0.1486341447870285,,,,in_sample,legacy_curve
2024-11-14,0.004098360655737705,6272.191,3,0.13392245362065355,0.003253665651227128,0.05704091208270716,0.06901086690693159,0.0005582482164517127,0.023627276958035445,0.0005517856153088808,7.276433274087536,0.0,-0.03004348948171034,-0.8807113337384518,,,,in_sample,legacy_curve
2024-11-15,0.004098360655737705,6125.513,3,0.06953365290758311,0.003242004402320211,0.05693860204044538,0.043525231485872305,0.0005459224117480085,0.02336498259678377,0.0005397241361800047,7.900064321360679,0.0,-0.011008532221390558,-0.2964780139522049,,,,in_sample,legacy_curve
2024-11-18,0.004098360655737705,5974.558,4,0.044893694986966,0.0032304830283464564,0.05683733832918688,0.03764203232551055,0.00038944650764887687,0.019734399095206242,0.0005278073326858271,10.807861831879771,0.0,-0.002068833878588878,-0.026621524778859373,,,,in_sample,legacy_curve
2024-11-19,0.004098360655737705,6130.285,4,0.0392057151757921,0.0030842193601848377,0.055535748488562194,0.06785862884166124,0.00037839374193342635,0.019452345409575328,0.00037652369274930044,10.727934293861871,0.0,0.014529808592794976,0.42854106561822997,,,,in_sample,legacy_curve
2024-11-20,0.004098360655737705,6250.803,4,0.06841964900013749,0.0030738879416435613,0.05544265453280138,0.12014352288990823,0.0003695191492315908,0.019222880877526938,0.0003658376856070143,10.30696239548074,0.0,0.025670946756069374,0.7340600574681518,,,,in_sample,legacy_curve
2024-11-21,0.004098360655737705,6262.164,4,0.11896959872468639,0.00306559253993629,0.05536779334537625,0.15984773268009594,0.0003608000706757679,0.01899473797333798,0.0003572575742178687,10.238828905267178,0.0,0.01932041472689047,0.5251666108708177,,,,in_sample,legacy_curve
2024-11-22,0.004098360655737705,6030.488,4,0.1573563229455462,0.003057442502907227,0.05529414528598147,0.18918397344898513,0.0003522083901558223,0.018767215833890287,0.000348827816624126,10.263182654591448,0.0,0.015558210009907094,0.4314413589245708,,,,in_sample,legacy_curve
2024-11-25,0.004098360655737705,6052.129,4,0.18571911344113734,0.0030494115494147083,0.05522147724766794,0.15639308357693346,0.00034374408530580414,0.01854033670961248,0.0003405212296789203,10.557809916875367,0.0,-0.01528097879200294,-0.426543261945969,,,,in_sample,legacy_curve
2024-11-26,0.004098360655737705,5981.57,4,0.15401630779088843,0.0030414996585524734,0.05514979291486482,0.17913209398044383,0.00033540746345813176,0.0183141328885135,0.00033233779175845994,10.425627198799932,0.0,0.012447471774854113,0.33851756662958293,,,,in_sample,legacy_curve
2024-11-27,0.004098360655737705,6118.664,4,0.17600078062204227,0.003033707117595213,0.05507909873622855,0.10034492926851048,0.0003271987847437987,0.018088636895681187,0.00032427779999710067,9.752236160156597,0.0,-0.0396904268474068,-1.0895566175252696,,,,in_sample,legacy_curve
2024-11-28,0.004098360655737705,6086.085,4,0.09982797224926683,0.0030260341696967436,0.05500940073929858,0.13835249465004434,0.0003191182564719799,0.01786388133838724,0.0003163415058940351,10.296741644561465,0.0,0.020699219580487767,0.5779569556526835,,,,in_sample,legacy_curve
2024-11-29,0.004098360655737705,6189.128,4,0.1365743509913972,0.003018481008636424,0.05494070447888727,0.10664228117879564,0.00031116603240482707,0.017639898877397996,0.0003085291098793982,10.607319909885122,0.0,-0.015914898848850896,-0.4241762141746337,,,,in_sample,legacy_curve
2024-12-02,0.004098360655737705,6313.608,4,0.10591636218018952,0.00301104777814128,0.054873015026889856,0.13980750379727355,0.0003033422121680701,0.0174167221993138,0.0003008407606131267,10.182819802098493,0.0,0.017127278328756664,0.43959342923984435,,,,in_sample,legacy_curve
2024-12-03,0.004098360655737705,6303.276,4,0.13798107927458594,0.003003734571335073,0.054806336963302636,0.127128264144663,0.00029564684074080314,0.017194383988407468,0.0002932765544151181,10.534698605128314,0.0,-0.006996331374618063,-0.2032478754116228,,,,in_sample,legacy_curve
2024-12-04,0.004098360655737705,6204.945,4,0.12572256869228401,0.002996541430261383,0.05474067436798147,0.12408502660428403,0.00028807990802621813,0.016972916897994232,0.000285836534771947,10.66422276862606,0.0,-0.0013244291653716125,-0.03887441641377885,,,,in_sample,legacy_curve
2024-12-05,0.004098360655737705,6285.601,4,0.12278031342972076,0.002989468345482361,0.05467603081316676,0.12180376587564928,0.00028064134850552726,0.016752353521386994,0.00027852069192184294,10.652961093989239,0.0,-0.00016940134612968005,0.010218898504333919,,,,in_sample,legacy_curve
2024-12-06,0.004098360655737705,6349.621,4,0.12057475067129456,0.0029825152557552323,0.054612409356804906,0.08665859821328313,0.00027333104097708444,0.016532726362493404,0.0002713289625200963,10.331898620119755,0.0,-0.017178584350964265,-0.3994438914049429,,,,in_sample,legacy_curve
2024-12-09,0.004098360655737705,6303.272,4,0.08659578809074368,0.002975682047788451,0.054549812536693935,0.1648149472945289,0.00026614880838246927,0.01631406780611351,0.0002642612293868364,8.151052590597368,0.0,0.0422205607949691,1.0408179618848528,,,,in_sample,legacy_curve
2024-12-10,0.004098360655737705,6362.02,4,0.16215871288247385,0.002968968556079128,0.054488242365478515,0.058636517027418206,0.00025909441772103286,0.016096410087998902,0.00025731732133888683,7.508641086954876,0.0,-0.05629389304153706,-1.3558800461602214,,,,in_sample,legacy_curve
2024-12-11,0.004098360655737705,6447.374,4,0.05950355005702823,0.0029623745628331575,0.05442770032651717,0.10058516973186088,0.0002521675800541289,0.015879785264736074,0.00025049701310714636,10.30964720249215,0.0,0.02475590230785934,0.6462232720233236,,,,in_sample,legacy_curve
2024-12-12,0.004098360655737705,6490.146,4,0.10006024092964244,0.002955899797969172,0.05436818737064141,0.09108365748288967,0.00024536795059997024,0.015664225183518343,0.00024380002534067985,10.568425678897398,0.0,-0.004083276225040491,-0.06697891636624964,,,,in_sample,legacy_curve
2024-12-13,0.004098360655737705,6354.988,3,0.09087401276114941,0.0029495439392072057,0.054309703913823774,0.0766254125345537,0.0004811608994591523,0.021935380084674903,0.00023722602469842733,7.650121601276636,0.0,-0.0037670351609641953,-0.03266131937067237,,,,in_sample,legacy_curve
2024-12-16,0.004098360655737705,6277.516,3,0.07689552875448437,0.0031699481083049593,0.05630229221181816,0.1089725710824812,0.0004758365697898278,0.021813678502027752,0.00046519477030276915,7.5937648337113925,0.0,0.02008457516809625,0.6490202872489598,,,,in_sample,legacy_curve
2024-12-17,0.004098360655737705,6143.944,3,0.10816932720229,0.003164971265433077,0.056258077335019877,0.09631712984405964,0.0004650095295476586,0.021564079612811177,0.000460047115286907,7.669031080047008,0.0,-0.002767975404527496,-0.0029345074812779184,,,,in_sample,legacy_curve
2024-12-18,0.004098360655737705,6195.868,3,0.09593382534292183,0.003154850840628566,0.05616805890030887,0.10970940600100106,0.0004542121933703106,0.021312254535133315,0.00044957934347881497,7.7512462892255245,0.0,0.010409902108297132,0.36193269729492755,,,,in_sample,legacy_curve
2024-12-19,0.004098360655737705,6207.186,3,0.10888171208447221,0.0031447581812842074,0.05607814352565719,0.07813740665154063,0.0004435619692909394,0.021060910932125882,0.0004391402900799434,7.35050925561433,0.0,-0.012441689093739073,-0.2606067781114039,,,,in_sample,legacy_curve
2024-12-20,0.004098360655737705,6271.753,3,0.07835735110277056,0.003134803032920884,0.05598931177395275,0.11550354101755389,0.000433061926025905,0.02081013998093009,0.00042884346722953077,7.584938488229226,0.0,0.02284437163052799,0.695958652479315,,,,in_sample,legacy_curve
2024-12-23,0.004098360655737705,6096.381,4,0.11448358312419778,0.0031249882639783977,0.05590159446722784,0.09692367538979535,0.00031457351918478946,0.01773622054398257,0.00041869184181620784,10.567691872561896,0.0,-0.007754131126228655,-0.16582089522580742,,,,in_sample,legacy_curve
2024-12-24,0.004098360655737705,6164.361,4,0.09652024418149299,0.003014232878866653,0.05490202982464904,0.10131482410261168,0.00030577311939123286,0.01748636953147316,0.0003041351784091199,10.665032072876889,0.0,0.004539343444861533,0.16693089315771667,,,,in_sample,legacy_curve
2024-12-25,0.004098360655737705,6094.687,4,0.10076568353269554,0.0030060068279452352,0.05482706291554596,0.06346642889926873,0.00029816617260819146,0.017267488891213784,0.00029562679802090083,9.885711757326414,0.0,-0.017638709605686077,-0.40295643776274265,,,,in_sample,legacy_curve
2024-12-26,0.004098360655737705,6160.452,4,0.0641731933018008,0.0029988963405740104,0.05476217983767639,0.09511747271020315,0.0002906927592576712,0.017049714345339372,0.00028827226886979975,10.476171645722445,0.0,0.019772639894592072,0.5788870670523701,,,,in_sample,legacy_curve
2024-12-27,0.004098360655737705,6171.565,4,0.09477397585088342,0.0029919106717157394,0.0546983607772275,0.0977908329451893,0.00028334264392724194,0.016832784794181918,0.00028104684217598327,10.652598040917226,0.0,0.0034319421752377404,0.13186574955068378,,,,in_sample,legacy_curve
2024-12-30,0.004098360655737705,6145.928,4,0.09735862726759005,0.0029850402539614604,0.05463552190618719,0.06451794730109467,0.00027611565825956877,0.016616728265803973,0.000273940622163756,9.942951417871857,0.0,-0.015769215897196733,-0.3415818749744478,,,,in_sample,legacy_curve
2024-12-31,0.004098360655737705,5957.717,4,0.06518981967762724,0.0029782849299415035,0.054573665168664486,0.12180757562425057,0.0002690116759670248,0.016401575411131238,0.000266953446062303,10.101236173025416,0.0,0.03460974571865624,0.934262102239746,,,,in_sample,legacy_curve
2025-01-02,0.004098360655737705,5797.089,4,0.12057843400285262,0.0029716445816102715,0.054512792825265076,0.09965775624705221,0.0002620305202786339,0.01618735680333988,0.00026008519177453854,10.281484703940995,0.0,-0.00954842762216758,-0.17964552720261168,,,,in_sample,legacy_curve
2025-01-03,0.004098360655737705,5625.209,4,0.0991636013574615,0.002965119043733561,0.054452906660099984,0.0400679548213678,0.0002551719630386219,0.01597410288681721,0.00025333568839519213,8.01726382138307,0.0,-0.02996675073585934,-0.6482388818460121,,,,in_sample,legacy_curve
2025-01-06,0.004098360655737705,5608.034,4,0.04155113946006198,0.0029587081030459455,0.054394007970050756,0.07429937217485527,0.0002484357246905464,0.015761843949568415,0.00024670471533927234,10.000786197106455,0.0,0.02384797150061596,0.691333921685229,,,,in_sample,legacy_curve
2025-01-07,0.004098360655737705,5692.041,4,0.07464667226581048,0.00295241149823594,0.05433609756171251,0.11653353496834626,0.0002418214743484455,0.015550610095698674,0.0002401920023267228,10.277128595584603,0.0,0.027230018199060395,0.7209458266834485,,,,in_sample,legacy_curve
2025-01-08,0.004098360655737705,5661.779,4,0.1154793992844275,0.0029462289200125097,0.05427917574919971,0.14177752838182148,0.000235328829948924,0.015340431217828396,0.00023379722945121017,10.036298343205535,0.0,0.015621387147430657,0.3829797430439653,,,,in_sample,legacy_curve
