model,date,mean_carry_residual,carry_rmse,mean_futures_residual,futures_rmse,n_contracts
exact_rho0_curve,2026-08-10,0.006428471199212131,0.009717338150869542,-15.845929808497658,25.8496741294595,4
exact_rho0_curve,2026-08-11,0.004711442536962592,0.02410012078966225,-39.59795386722317,58.05671449629881,4
exact_rho0_curve,2026-08-12,0.00668554960052541,0.010207131663327774,-18.20430898068571,29.139425990565826,4
exact_rho0_curve,2026-08-13,0.006586067935454607,0.03092989666019749,-47.423887134471215,66.57902552727228,4
exact_rho0_curve,2026-08-14,0.013008090078023574,0.01342572395045276,-38.64060558462097,47.2403937720143,3
exact_rho0_curve,2026-08-17,0.0046523556904621705,0.013339266113067474,-30.089057991001635,44.75855827043427,3
exact_rho0_curve,2026-08-18,0.008896289469184318,0.00926492451597679,-26.85330876659221,34.20945517984519,3
exact_rho0_curve,2026-08-19,-0.0014810209014240322,0.020906434716275152,-23.47451345554782,41.641929521967946,3
exact_rho0_curve,2026-08-20,0.0073934985564424365,0.01238932921956345,-30.83758072667509,41.410329431980855,3
exact_rho0_curve,2026-08-21,0.007772305731898808,0.014566137226339787,-35.16807015708855,48.58536169070873,3
exact_rho0_joint,2022-07-22,0.0020856711556672992,0.004638405146650949,-9.992706328213217,17.08961358964278,4
exact_rho0_joint,2022-07-25,0.001254843487349229,0.004122052289251077,-8.061702929633157,15.998804976416837,4
exact_rho0_joint,2022-07-26,0.0005829202731870535,0.011175672950987784,-15.559326209262736,27.165484242747485,4
exact_rho0_joint,2022-07-27,0.002709155998933465,0.008596766134604996,-15.619278510378535,23.545706407805064,4
exact_rho0_joint,2022-07-28,0.001640987991855726,0.005026697646802876,-9.443861477713199,14.27946721643454,4
exact_rho0_joint,2022-07-29,0.00235493752461571,0.005311101391746558,-11.58449764008651,17.964843109938258,4
exact_rho0_joint,2022-08-01,0.003786402709719139,0.0048993561437635415,-11.261438311752727,17.211906098663906,4
exact_rho0_joint,2022-08-02,0.00025302711010967427,0.012403655380697364,-14.988765460979266,25.33545031103069,4
exact_rho0_joint,2022-08-03,0.004901146442351109,0.007082872885392985,-13.208554355929436,20.95207332525768,4
exact_rho0_joint,2022-08-04,0.0016576212241446973,0.02282211650515117,9.537136267870437,17.298065670278717,4
exact_rho0_joint,2022-08-05,-0.0021829255828171926,0.0181992534905794,-14.752875142283756,23.888997325158535,4
exact_rho0_joint,2022-08-08,0.003047357772446975,0.01348087073924138,0.07608860889286007,8.725198896275819,4
exact_rho0_joint,2022-08-09,-0.0013987867628457926,0.017925858861721967,9.216075829024021,14.25298465990333,4
exact_rho0_joint,2022-08-10,-0.0039350906678937425,0.022178929715241005,15.143866157442972,20.698911896718638,4
exact_rho0_joint,2022-08-11,-0.0007204590760723946,0.016057227873038905,-15.830128204337825,23.62772837885698,4
exact_rho0_joint,2022-08-12,0.002770313147694358,0.005142916277101439,-12.130038362221967,16.944145038432744,3
exact_rho0_joint,2022-08-15,0.0031173332897722985,0.003821058870918945,-10.3859746363878,13.879610603527418,3
exact_rho0_joint,2022-08-16,0.002218091341540107,0.005251634406219334,-11.725064734445974,18.11645153241099,3
exact_rho0_joint,2022-08-17,0.0007857877848772334,0.005155535584504455,-8.84721854686783,15.715734868690113,3
exact_rho0_joint,2022-08-18,0.0012590910780372055,0.008029570370880958,-12.966927543183678,19.806857487155163,3
exact_rho0_joint,2022-08-19,0.00336272221085523,0.0039324506983162005,-10.309792659738074,13.570203934169546,3
exact_rho0_joint,2022-08-22,0.0021372306448505206,0.003092862926934154,-6.0432668325831855,10.650508174487562,4
exact_rho0_joint,2022-08-23,0.0018408742991117104,0.004465754071340694,-8.638716150717755,16.303029314935177,4
exact_rho0_joint,2022-08-24,0.0030461784759059016,0.006752231553548321,-5.932652747164411,12.363408870238159,4
exact_rho0_joint,2022-08-25,0.0009075310156473615,0.010792873061100045,-1.2876297017230627,13.431748092474686,4
exact_rho0_joint,2022-08-26,-0.000672257432337401,0.009193710311511416,0.6780096737174972,12.417364202044196,4
