cohort,scenario,date,pnl_before_financing_costs,first_order_spot_move,first_order_factor_move,remainder
2024-12-23,no_hedge,2024-12-31,3.419473661848584,-0.39119964043981564,4.633181472457567,-0.8225081701691672
2024-12-23,no_hedge,2025-01-02,-3.941589999339663,-0.43660876100502377,-2.1665053076670153,-1.3384759306676237
2024-12-23,no_hedge,2025-01-03,-5.321094109230314,-0.36327276469044634,-4.6229777146844135,-0.33484362985545424
2024-12-23,no_hedge,2025-01-06,0.4957789475550943,-0.021162481900904365,1.6334425209995507,-1.116501091543552
2024-12-23,no_hedge,2025-01-07,1.0052222992574427,0.11125437829574662,2.042998559192359,-1.1490306382306628
2024-12-23,no_hedge,2025-01-08,1.6704990173663752,-0.044830196374930714,1.1167392678998935,0.5985899458414123
2024-12-23,one_futures,2024-12-24,19.46983814449619,20.36308938098437,-0.04875200460434883,-0.8444992318838307
2024-12-23,one_futures,2024-12-25,-20.908804214135632,-21.66952535296753,0.005102162223505159,0.7556189766083922
2024-12-23,one_futures,2024-12-26,14.761073201435318,16.73996978617067,-0.03977667347837445,-1.9391199112569761
2024-12-23,one_futures,2024-12-27,2.3919334139226813,3.4919026431514455,-0.0220964674616369,-1.0778727617671273
2024-12-23,one_futures,2024-12-30,-7.406937412301125,-8.182480511338182,0.006651614125907205,0.7688914849111503
2024-12-23,one_futures,2024-12-31,-50.38805355605695,-49.169455483367294,-0.02408943452538037,-1.1945086381642784
2024-12-23,one_futures,2025-01-02,-61.74982402317336,-62.67926874594265,0.05592357410188398,0.8735211486674059
2024-12-23,one_futures,2025-01-03,-56.58228923383558,-57.760407247055035,0.005042760088994402,1.1730752531304591
2024-12-23,one_futures,2025-01-06,-5.736873154642313,-3.871587757327232,-0.0012116391847826953,-1.8640737581302986
2024-12-23,one_futures,2025-01-07,22.009217012902763,23.405881767518636,-0.008536016556363952,-1.3881287380595093
2024-12-23,one_futures,2025-01-08,-10.299846162263195,-10.91898897221194,-0.006864499281247482,0.626007309229992
2024-12-23,two_futures,2024-12-24,18.983394396255832,19.849471760718338,0.0,-0.8660773644625053
2024-12-23,two_futures,2024-12-25,-20.51659655964783,-21.14607829645468,-7.635270508874284e-16,0.6294817368068494
2024-12-23,two_futures,2024-12-26,14.446436181166439,16.282459900266293,3.8118204930146854e-16,-1.8360237190998547
2024-12-23,two_futures,2024-12-27,2.3143043029746924,3.4130161066559976,3.2319891024617825e-17,-1.0987118036813053
2024-12-23,two_futures,2024-12-30,-7.337474220587102,-8.00723864715494,0.0,0.6697644265678386
2024-12-23,two_futures,2024-12-31,-49.12377401020105,-47.989414464129226,0.0,-1.1343595460718277
2024-12-23,two_futures,2025-01-02,-60.87218669766133,-61.63835801208767,-4.950893809345444e-16,0.7661713144263449
2024-12-23,two_futures,2025-01-03,-55.55474595240654,-56.703931572717664,5.5230118961770805e-16,1.1491856203111221
2024-12-23,two_futures,2025-01-06,-5.6077628454791215,-3.7857174455306293,-3.1985603831022756e-16,-1.822045399948492
2024-12-23,two_futures,2025-01-07,21.60805926230685,22.977603490451248,-3.590929436867505e-16,-1.3695442281443984
2024-12-23,two_futures,2025-01-08,-10.131317894385019,-10.763701718632126,-1.6736036236006126e-16,0.6323838242471072
2025-01-20,no_hedge,2025-01-21,-1.257790599796262,0.10710912996956153,0.1889984007844055,-1.5538981305502289
2025-01-20,no_hedge,2025-01-22,-4.2985172801191425,-0.1818771751869293,-2.8649056521297482,-1.2517344528024652
2025-01-20,no_hedge,2025-01-23,-0.10204545373871639,-0.07412596862003536,1.4031164546309167,-1.4310359397495978
2025-01-20,no_hedge,2025-01-24,-6.488537189684384,0.3022903359425994,-6.65203687187259,-0.13879065375439303
2025-01-20,no_hedge,2025-01-27,4.217004347260283,-0.1498056235729108,4.59060818372087,-0.22379821288767676
2025-01-20,no_hedge,2025-02-05,-1.6954727668489336,0.08397099704637415,-0.31027377549745183,-1.469169988397856
2025-01-20,no_hedge,2025-02-06,-0.31515078853232303,0.33228735772137363,0.8486288506542322,-1.496066996907929
2025-01-20,no_hedge,2025-02-07,-3.6476750813822885,0.18116783007449752,-2.6737892984671006,-1.1550536129896853
2025-01-20,no_hedge,2025-02-10,4.368472791438184,0.1025223852273255,4.439868627529456,-0.1739182213185968
2025-01-20,one_futures,2025-01-21,8.63114509274636,8.714368749445544,-0.008982996360832936,-0.07424066033835125
2025-01-20,one_futures,2025-01-22,-15.938683622191219,-15.878058095199384,-0.01900192887275847,-0.04162359811907652
2025-01-20,one_futures,2025-01-23,-8.932716842489862,-6.995269034477665,0.020892476576350263,-1.9583402845885476
2025-01-20,one_futures,2025-01-24,32.14568579635973,31.187527780955588,0.018030746033906777,0.9401272693702344
2025-01-20,one_futures,2025-01-27,-17.367786870226915,-16.839540689286792,-0.04400611268781601,-0.48424006825230664
2025-01-20,one_futures,2025-02-05,10.518703094787265,10.792757291004834,0.010941918525212308,-0.2849961147427821
2025-01-20,one_futures,2025-02-06,46.53548654939557,47.7688560250013,-0.003740352352351268,-1.2296291232533756
2025-01-20,one_futures,2025-02-07,28.624650471192076,28.768847687853324,-0.0022376621007206086,-0.1419595545605267
2025-01-20,one_futures,2025-02-10,17.677167697602705,18.93531145969322,-0.020961159240598857,-1.2371826028499167
2025-01-20,two_futures,2025-01-21,8.441906338160269,8.5560997268015,0.0,-0.11419338864123141
2025-01-20,two_futures,2025-01-22,-15.677170551645654,-15.59593619617626,-5.598731908180298e-16,-0.08123435546939406
2025-01-20,two_futures,2025-01-23,-8.813341760820744,-6.8606673246498815,0.0,-1.952674436170863
2025-01-20,two_futures,2025-01-24,31.56905649242283,30.639681192643714,2.337313680914652e-15,0.929375299779115
2025-01-20,two_futures,2025-01-27,-16.916446789352708,-16.468203414630395,-8.840745011990996e-16,-0.44824337472231246
2025-01-20,two_futures,2025-02-05,10.294735210475263,10.627453221595015,-4.442062001267781e-17,-0.332718011119752
2025-01-20,two_futures,2025-02-06,45.836637997693224,47.05965617229253,-3.1945935675949665e-18,-1.2230181745993036
2025-01-20,two_futures,2025-02-07,28.209132623877565,28.371378737617235,-0.0,-0.1622461137396698
2025-01-20,two_futures,2025-02-10,17.45783072311816,18.651973522581667,-7.450541626897149e-16,-1.1941427994635057
2025-02-24,no_hedge,2025-02-25,-3.2234266280572528,-0.08997077468653726,-2.6259668535266303,-0.5074889998440852
2025-02-24,no_hedge,2025-02-26,7.225011326536385,0.2366249059146406,6.19334347270802,0.795042947913724
2025-02-24,no_hedge,2025-02-27,-5.587436580711834,-0.0927993897151012,-5.385521896541751,-0.10911529445498136
2025-02-24,no_hedge,2025-02-28,-8.870342139045412,-0.6610055884102423,-10.312682578317261,2.1033460276820914
2025-02-24,no_hedge,2025-03-03,1.6676262533726591,0.005123160689011438,2.2268732390281256,-0.5643701463444779
2025-02-24,no_hedge,2025-03-04,4.744080436658087,0.15455569208613262,4.4845907796449715,0.1049339649269827
2025-02-24,no_hedge,2025-03-05,7.868925047364144,0.10407119278143473,3.7421754920769192,4.02267836250579
2025-02-24,one_futures,2025-02-25,-6.314296263324829,-7.8626824567163105,0.19240613445155985,1.3559800589399216
2025-02-24,one_futures,2025-02-26,23.266552588391992,21.790057118862542,0.1777964374871618,1.298699032042288
2025-02-24,one_futures,2025-02-27,-7.886189932304962,-9.79551034685719,0.05089054978672253,1.8584298647655058
2025-02-24,one_futures,2025-02-28,-66.88284257781838,-71.72515086765884,0.09059781034508893,4.7517104794953715
2025-02-24,one_futures,2025-03-03,-0.9258552818649355,0.5636296691915671,-0.00404317410661174,-1.4854417769498907
2025-02-24,one_futures,2025-03-04,19.448456265717176,19.325142768447733,-0.01382508070581978,0.13713857797526274
2025-02-24,one_futures,2025-03-05,20.37568110041538,14.944945164696728,0.0385447930439393,5.392191142674714
2025-02-24,two_futures,2025-02-25,-6.527654289784239,-7.714764056377925,0.0,1.1871097665936858
2025-02-24,two_futures,2025-02-26,22.603240947384435,21.34844935793002,-6.111470921980712e-16,1.2547915894544175
2025-02-24,two_futures,2025-02-27,-7.786311445244936,-9.666046426207037,0.0,1.8797349809621018
2025-02-24,two_futures,2025-02-28,-65.93554271927809,-70.55455954031802,0.0,4.619016821039935
2025-02-24,two_futures,2025-03-03,-0.8342388480484829,0.5501962034216751,4.0298448518512517e-16,-1.3844350514701584
2025-02-24,two_futures,2025-03-04,19.091007535786776,18.950493667770598,0.0,0.14051386801617838
2025-02-24,two_futures,2025-03-05,20.093273088931074,14.750172800171985,6.217927172701237e-16,5.343100288759088
2025-03-24,no_hedge,2025-03-25,-5.0506014038929585,-0.18273508898516258,-4.319485738083555,-0.5483805768242407
2025-03-24,no_hedge,2025-03-26,2.33395081607979,0.07036829379635348,3.056637239584537,-0.7930547173011004
2025-03-24,no_hedge,2025-03-27,-5.432540885093551,-0.020092394107638935,-4.903945516724672,-0.5085029742612397
2025-03-24,no_hedge,2025-03-28,0.2798584631690523,-0.1460756337607002,1.5359981614109817,-1.1100640644812292
2025-03-24,no_hedge,2025-03-31,-2.4931685082454287,-0.10353744053055984,-1.302393058018036,-1.0872380096968328
2025-03-24,no_hedge,2025-04-01,2.8553537092968098,0.06897995619303283,3.4699161776217347,-0.6835424245179578
2025-03-24,no_hedge,2025-04-02,-4.370542036468529,0.04523898647709835,-3.5902839903412636,-0.825497032604364
2025-03-24,no_hedge,2025-04-03,-1.519528971927207,-0.13633707511037446,-0.1361705308308226,-1.2470213659860099
2025-03-24,no_hedge,2025-04-07,-9.019546816834728,-1.1446952881375754,-17.86514841317034,9.990296884473185
2025-03-24,no_hedge,2025-04-08,35.43697003812259,0.006271876084943012,3.6486727433161508,31.782025418721492
2025-03-24,one_futures,2025-03-25,-14.350439575606057,-15.77294729360362,-0.033870464528403976,1.4563781825259672
2025-03-24,one_futures,2025-03-26,5.1897151867368505,6.278952449550454,-0.08070348098388888,-1.0085337818297146
2025-03-24,one_futures,2025-03-27,0.9061808948403755,-1.9831976971286396,0.06857486065059072,2.820803731318424
2025-03-24,one_futures,2025-03-28,-16.990053995479357,-15.205438841929908,0.006324599759238851,-1.7909397533086882
2025-03-24,one_futures,2025-03-31,-10.790106587827191,-12.085234201551906,0.05083544362156007,1.2442921701031544
2025-03-24,one_futures,2025-04-01,8.08948293664479,8.603253556527312,0.016713295392466708,-0.5304839152749881
2025-03-24,one_futures,2025-04-02,8.503277795352378,6.523159658926848,-0.011891124571228755,1.9920092609967592
2025-03-24,one_futures,2025-04-03,-21.688316596683553,-21.146464593045433,-0.007427798887867906,-0.5344242047502517
2025-03-24,one_futures,2025-04-07,-184.16943251523824,-201.50724445736765,0.09870139995689234,17.239110542172515
2025-03-24,one_futures,2025-04-08,31.603634195371672,1.4260958314320542,-0.005013839249680843,30.1825522031893
2025-03-24,two_futures,2025-03-25,-14.113758466119695,-15.470206315652588,-0.0,1.356447849532893
2025-03-24,two_futures,2025-03-26,5.196105258970847,6.138038185300008,3.9225130303438574e-16,-0.9419329263291618
2025-03-24,two_futures,2025-03-27,0.6424244136441957,-1.9464283297168496,9.37419357337808e-16,2.5888527433610444
