cohort,scenario,date,elapsed_sessions,cash,equity,discounted_equity,discounted_pnl_change,contracts_1,contracts_2,spot_units
2025-03-24,short_two_futures_only,2025-04-01,6,38.42890770617149,22.49257408978209,22.48483207732159,-8.466783958917663,-0.2467007958733337,-0.010127773212712,0.0
2025-03-24,short_two_futures_only,2025-04-02,7,29.41578057839185,17.849988998470973,17.842821180129825,-4.642010897191767,-0.3536720190797323,-0.0091303553565106,0.0
2025-03-24,short_two_futures_only,2025-04-03,8,54.98931641806085,44.943053810067184,44.92242894553459,27.079607765404766,-0.2735768918014193,-0.007401514791418,0.0
2025-03-24,short_two_futures_only,2025-04-07,9,227.4080001090624,226.38128431790346,226.2644126856185,181.34198374008392,-0.2744326011153564,-0.0061272964118888,0.0
2025-03-24,short_two_futures_only,2025-04-08,10,216.83188994499795,216.83188994499795,216.7075138899329,-9.556898795685612,0.0,0.0,0.0
2025-04-21,short_no_hedge,2025-04-21,0,21.003350234220164,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,short_no_hedge,2025-04-22,1,21.004555379053002,0.7505321918808647,0.7504891297937794,0.7504891297937794,0.0,0.0,0.0
2025-04-21,short_no_hedge,2025-04-23,2,21.00576059303548,4.678345515164011,4.677808686644824,3.927319556851045,0.0,0.0,0.0
2025-04-21,short_no_hedge,2025-04-24,3,21.00696587617156,7.394023161089432,7.392750528930729,2.7149418422859046,0.0,0.0,0.0
2025-04-21,short_no_hedge,2025-04-25,4,21.008171228465216,7.753387620790171,7.751608358964239,0.3588578300335099,0.0,0.0,0.0
2025-04-21,short_no_hedge,2025-04-28,5,21.009376649920412,8.813421477298629,8.81089339936235,1.0592850403981107,0.0,0.0,0.0
2025-04-21,short_no_hedge,2025-04-29,6,21.010582140541118,12.171491642038648,12.167302177570091,3.356408778207742,0.0,0.0,0.0
2025-04-21,short_no_hedge,2025-04-30,7,21.011787700331304,9.092960323873013,9.089308966564593,-3.0779932110054986,0.0,0.0,0.0
2025-04-21,short_no_hedge,2025-05-06,8,21.01299332929494,9.823288510856875,9.818780495098595,0.7294715285340025,0.0,0.0,0.0
2025-04-21,short_no_hedge,2025-05-07,9,21.01419902743599,8.808422256804732,8.803874819545907,-1.0149056755526882,0.0,0.0,0.0
2025-04-21,short_no_hedge,2025-05-08,10,21.015404794758425,13.18044874577149,13.172888362382302,4.369013542836395,0.0,0.0,0.0
2025-04-21,short_no_hedge,2025-05-09,11,21.016610631266218,14.285391502753646,14.276378157709178,1.103489795326876,0.0,0.0,0.0
2025-04-21,short_no_hedge,2025-05-12,12,21.017816536963338,16.274905994546387,16.263704178372013,1.9873260206628345,0.0,0.0,0.0
2025-04-21,short_no_hedge,2025-05-13,13,13.420469289450654,13.420469289450654,13.410462671847068,-2.8532415065249452,0.0,0.0,0.0
2025-04-21,short_one_futures_spot,2025-04-21,0,21.003350234220164,0.0,0.0,0.0,0.0,0.0,0.0
