date,delta,n_contracts,predicted_slow_state,predicted_fast_state,predicted_instantaneous_carry,predicted_var_slow,predicted_var_fast,predicted_cov_slow_fast,filtered_slow_state,filtered_fast_state,filtered_instantaneous_carry,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,filtered_instantaneous_variance,filtered_instantaneous_std,nearest_contract_sessions,weak_instantaneous_observability
2022-08-05,0.0040983606557377,4,0.0254895485327426,0.2426088921093395,0.3507158167681482,4.624741056964963e-05,0.0281840636129071,-4.973917607191979e-05,0.0295217808875875,-0.1302253010172548,-0.0180861440036012,1.990032873185872e-05,0.0002913760644089,-5.488656404930031e-05,0.0002015032650422,0.0141951845723194,10.0,False
2022-08-08,0.0040983606557377,4,0.029372023823568,-0.1085909000383314,0.0033984999113026,4.574870506905361e-05,0.028154927006235,-4.55360574542822e-05,0.0282467104246144,0.1370755550321021,0.2479396415827826,1.9410805327061143e-05,0.0002535036656281,-5.011441335171388e-05,0.0001726856442517,0.0131409909919966,9.0,False
2022-08-09,0.0040983606557377,4,0.0281034214937228,0.1143031175809493,0.2250239152007382,4.52641355420038e-05,0.0281285928784252,-4.157689309211516e-05,0.0286737525788464,0.1893723768334448,0.3006635055383573,1.893622845940267e-05,0.0002194550726523,-4.563421606313916e-05,0.0001471228689854,0.0121294216261711,8.0,False
2022-08-10,0.0040983606557377,4,0.0285282973633573,0.1579118395742244,0.2690575130636478,4.479436129616331e-05,0.0281049175890844,-3.785994478841352e-05,0.0270557948199047,0.2007415434900045,0.3104147144359753,1.847721259702309e-05,0.0001890122825962,-4.144253673079023e-05,0.0001246044217317,0.011162635071153,7.0,False
2022-08-11,0.0040983606557377,4,0.0269185471243009,0.1673922403126188,0.2769281635629858,4.433999058137877e-05,0.028083749552466,-3.438236235610236e-05,0.0317803827321856,-0.0712260067162005,0.0431717521420512,1.8034302442461463e-05,0.0001619479019909,-3.753455685947694e-05,0.0001049130907144,0.0102427091491671,6.0,False
2022-08-12,0.0040983606557377,3,0.0316191683112295,-0.0593931909930746,0.0548433534442209,4.3901562587909817e-05,0.0280649306531912,-3.114014818160133e-05,0.0304916479084873,-0.0659944453824155,0.0471145786521378,2.589784732853368e-05,0.0012729092189557,-0.0001308991343728,0.0010370087975386,0.032202620973123,24.0,True
2022-08-15,0.0040983606557377,3,0.0303369709367532,-0.0550307518249273,0.0579235952378919,5.168552999178642e-05,0.0288374245604803,-0.0001085990826127,0.0299151900523846,0.006942118217151,0.1194746843956017,2.834499646191796e-05,0.0012474652986997,-0.000138707326459,0.0009983956422435,0.0315973992955673,23.0,True
2022-08-16,0.0040983606557377,3,0.0297634373160274,0.0057888202943992,0.1181696337364926,5.4107914471390094e-05,0.0288197324292826,-0.0001150770666077,0.0305645042999677,-0.0151517964396352,0.0980300839863985,2.865771687910309e-05,0.0011606258900186,-0.0001347187745309,0.0009198460578359,0.0303289640086163,22.0,True
2022-08-17,0.0040983606557377,3,0.0304094577448631,-0.0126346201523432,0.1003922137185858,5.441747022126662e-05,0.0287593496660897,-0.0001117680066782,0.0282148643162346,-0.0608095744192233,0.0500226660230772,2.83231831542318e-05,0.0010626692303043,-0.0001276371492752,0.000835718114908,0.0289087895787437,21.0,False
2022-08-18,0.0040983606557377,3,0.0280717369331747,-0.0507072463303917,0.0599818667288489,5.40863219099614e-05,0.0286912366529252,-0.000105892811171,0.0269547216755511,-0.135168122742984,-0.0255960249413668,2.781073578924442e-05,0.0009663043545825,-0.0001199182633508,0.0007542785636701,0.0274641323123478,20.0,False
2022-08-19,0.0040983606557377,3,0.0268179867002811,-0.1127125680685311,-0.003277205242184,5.357906040855772e-05,0.0286242304680698,-9.948891908876932e-05,0.0256945952495788,-0.0299090833666151,0.0784028880090297,2.725715892424268e-05,0.0008748458354357,-0.0001122477881761,0.0006776074180077,0.0260308935307206,19.0,False
2022-08-22,0.0040983606557377,4,0.0255642525998451,-0.0249402708746427,0.0832413578512684,5.303108562935276e-05,0.0285606358606503,-9.312519047309669e-05,0.0259023652061741,0.0362658409635807,0.1447855822958208,2.4921349512912133e-05,0.0007814308705236,-0.0001084979110223,0.0005893563979918,0.0242766636503424,18.0,False
2022-08-23,0.0040983606557377,4,0.0257709685882259,0.0302409768310723,0.1386293215453642,5.0718914136357456e-05,0.0284956808616397,-9.001414454628227e-05,0.0285627131981284,0.0235196913936167,0.1346997807178112,2.3912102879610475e-05,0.00069712665576,-9.941160470867676e-05,0.0005222155492222,0.0228520359973087,17.0,False
2022-08-24,0.0040983606557377,4,0.0284178212593504,0.0196123521090439,0.1306475494944604,4.971988087465297e-05,0.0284370609157702,-8.247578659816662e-05,0.0327702329813867,0.1569127510078156,0.2723003601152683,2.319551918197869e-05,0.0006234961567151,-9.18590336099766e-05,0.0004629736086771,0.0215168215282175,16.0,False
2022-08-25,0.0040983606557377,4,0.0326039972824899,0.130844749263982,0.246066122672538,4.9010548858961854e-05,0.0283858628127991,-7.620987585234092e-05,0.0346226413341037,0.2128914761501485,0.3301314936103182,2.2555506213708108e-05,0.000556305809927,-8.489996939525095e-05,0.0004090613773502,0.0202252658165536,15.0,False
2022-08-26,0.0040983606557377,4,0.034447008802498,0.1775236979684189,0.294588082896983,4.837701269235329e-05,0.0283391427940821,-7.043636181664448e-05,0.0357279650747524,0.18754555257273,0.3058908937735485,2.1943181002314475e-05,0.0004944742804179,-7.832062777036028e-05,0.0003597762058795,0.0189677675512838,14.0,False
2022-08-29,0.0040983606557377,4,0.0355467254952921,0.1563885066340564,0.2745526082554146,4.777088408812775e-05,0.028296148966039,-6.49778806121503e-05,0.0357836069406037,0.2260919504316529,0.3444929334983227,2.1348246581119143e-05,0.0004376576706661,-7.20770770006429e-05,0.0003148517632459,0.0177440627604259,13.0,False
