date,open,high,low,close,volume,hold,settle,contract,expiry,expiry_source
2025-09-30,7360.0,7434.4,7347.4,7406.2,135231,183522,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-10-09,7444.0,7519.0,7413.0,7449.6,131436,182161,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-10-10,7415.0,7434.0,7327.0,7340.4,140881,183267,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-10-13,7156.0,7333.0,7141.2,7305.8,169889,190790,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-10-14,7360.0,7404.0,7100.0,7145.8,200096,194043,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-10-15,7194.8,7305.0,7128.0,7275.2,178569,191595,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-10-16,7255.0,7269.8,7161.2,7205.0,153865,185185,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-10-17,7204.8,7238.0,7002.2,7020.8,173725,199348,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-10-20,7100.0,7150.8,7028.4,7059.2,143577,189654,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-10-21,7099.0,7228.6,7083.0,7182.8,151318,190486,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-10-22,7165.2,7201.2,7117.2,7163.2,120919,180451,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-10-23,7149.0,7186.4,7014.4,7179.0,172781,201566,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-10-24,7210.0,7298.0,7194.4,7298.0,147894,183485,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-10-27,7378.0,7395.6,7300.2,7322.6,137585,187588,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-10-28,7315.0,7416.8,7301.2,7335.6,141946,186154,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-10-29,7356.0,7450.0,7330.8,7446.4,124145,180653,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-10-30,7429.8,7444.0,7328.0,7364.4,162104,190757,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-10-31,7380.0,7479.0,7363.0,7368.2,164443,186908,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-03,7384.8,7411.0,7275.0,7398.0,149911,185243,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-04,7384.8,7389.0,7215.4,7284.4,150525,184001,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-05,7204.4,7355.0,7200.4,7310.8,159917,189571,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-06,7321.6,7418.0,7300.0,7405.0,138409,176903,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-07,7380.2,7443.8,7340.0,7412.0,127587,180439,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-10,7459.0,7477.4,7368.2,7421.0,128195,179090,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-11,7442.8,7484.0,7375.0,7390.4,122556,179084,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-12,7387.8,7417.0,7293.0,7369.8,159312,193160,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-13,7357.0,7487.8,7337.6,7478.4,140471,183744,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-14,7439.0,7469.0,7372.0,7372.0,125074,182376,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-17,7398.0,7429.8,7351.2,7394.4,130158,185984,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-18,7375.4,7399.6,7303.0,7351.8,142162,189585,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-19,7365.0,7388.4,7252.2,7298.2,149890,201080,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-20,7348.0,7358.4,7246.8,7263.6,140822,205865,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-21,7213.8,7234.0,7012.0,7018.2,215750,244705,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-24,7056.2,7132.4,7008.8,7095.2,160312,220648,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-25,7136.2,7250.0,7136.2,7172.0,152757,211318,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-26,7172.0,7245.0,7152.0,7176.2,125795,202891,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-27,7182.4,7264.0,7167.6,7179.0,130117,203626,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-28,7190.0,7261.6,7161.2,7260.8,125415,199411,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-12-01,7278.6,7328.4,7256.4,7290.0,107661,189019,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-12-02,7286.0,7286.0,7220.0,7239.6,96449,181453,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-12-03,7247.2,7265.0,7170.6,7195.4,118632,193074,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-12-04,7203.0,7224.0,7137.2,7213.4,116454,181088,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-12-05,7210.0,7323.8,7145.6,7319.8,146937,189203,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-12-08,7332.0,7409.6,7332.0,7380.4,104973,168647,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-12-09,7368.0,7406.0,7343.0,7347.8,86997,164945,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-12-10,7340.8,7390.2,7295.0,7371.4,108100,163906,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-12-11,7390.2,7399.8,7298.2,7304.6,114206,152560,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-12-12,7327.0,7385.0,7279.0,7361.8,126483,149811,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-12-15,7320.0,7369.8,7296.0,7308.0,104015,126463,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-12-16,7299.2,7299.2,7143.2,7189.0,125471,123921,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-12-17,7191.2,7320.0,7153.0,7295.0,123802,85747,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-12-18,7260.0,7348.0,7252.0,7275.4,78623,50338,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-12-19,7299.0,7363.4,7281.6,7335.2,38530,23589,0.0,IM2512,2025-12-19,contract_code_cffex_rule
2025-11-24,7005.4,7065.0,6938.8,7029.8,7924,7774,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-11-25,7068.0,7182.6,7068.0,7103.4,6715,8020,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-11-26,7100.0,7170.0,7081.2,7107.6,6676,9599,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-11-27,7119.8,7194.2,7095.0,7103.6,6249,10513,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-11-28,7111.0,7186.0,7094.0,7185.6,6068,11432,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-01,7202.2,7252.8,7183.8,7215.4,5545,13163,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-02,7213.0,7213.0,7150.0,7165.4,5948,14342,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-03,7173.8,7192.0,7098.4,7121.2,7256,16092,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-04,7128.0,7149.8,7065.6,7137.2,7618,17229,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-05,7144.8,7246.8,7075.0,7242.6,10614,20509,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-08,7278.8,7333.4,7260.0,7303.6,11152,22307,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-09,7292.4,7326.8,7266.2,7270.6,8527,23409,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-10,7255.0,7308.8,7220.6,7290.0,10859,27271,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-11,7305.8,7319.0,7216.0,7222.8,13373,29304,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-12,7240.8,7305.6,7203.0,7286.2,16755,35293,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-15,7250.0,7291.0,7219.4,7235.2,20593,42784,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-16,7216.2,7223.6,7073.2,7117.4,33659,60194,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-17,7117.0,7250.0,7082.2,7228.0,43562,72515,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-18,7180.0,7282.8,7180.0,7213.0,39669,84085,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-19,7243.0,7318.0,7222.0,7285.6,56064,98234,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-22,7318.6,7393.0,7310.8,7350.0,40165,95027,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-23,7352.0,7395.2,7325.2,7343.0,36927,93993,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-24,7346.2,7490.8,7341.0,7464.2,46616,93256,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-25,7466.6,7574.6,7450.4,7547.0,43686,91152,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-26,7547.0,7644.8,7546.2,7595.0,52688,92540,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-29,7601.2,7623.0,7553.8,7572.2,36968,85383,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-30,7556.0,7635.0,7542.6,7593.8,36884,86310,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-31,7600.4,7604.8,7543.0,7581.4,39459,80925,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2026-01-05,7622.2,7764.8,7604.8,7759.2,45173,79432,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2026-01-06,7769.0,7875.6,7760.8,7875.0,49911,74538,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2026-01-07,7890.0,7921.6,7854.4,7882.0,41530,71131,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2026-01-08,7867.0,7986.8,7861.8,7954.0,43134,69844,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2026-01-09,7958.4,8161.0,7951.2,8160.2,54173,70169,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2026-01-12,8229.2,8430.0,8167.4,8395.2,63127,65856,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2026-01-13,8415.0,8419.4,8198.0,8233.8,60818,54431,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2026-01-14,8236.8,8453.6,8137.2,8242.0,65555,47766,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2026-01-15,8200.2,8272.2,8153.8,8254.8,38012,30484,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2026-01-16,8300.0,8315.2,8167.6,8241.6,24005,16080,0.0,IM2601,2026-01-16,contract_code_cffex_rule
2025-12-22,7265.8,7318.0,7244.2,7273.2,4799,4728,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2025-12-23,7287.8,7315.6,7246.4,7264.8,4741,5137,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2025-12-24,7255.2,7413.6,7255.2,7390.6,6329,8025,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2025-12-25,7392.6,7500.6,7373.4,7473.6,6353,8731,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2025-12-26,7473.6,7580.0,7473.4,7530.0,8047,12848,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2025-12-29,7534.0,7558.4,7478.0,7500.2,8686,13302,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2025-12-30,7488.2,7562.0,7477.6,7520.0,7517,15702,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2025-12-31,7538.2,7538.2,7466.4,7504.4,8416,17176,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-05,7549.6,7698.2,7531.0,7697.8,8782,20240,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-06,7712.0,7813.6,7698.2,7813.6,9007,21759,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-07,7822.4,7854.6,7791.0,7815.2,9335,24979,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-08,7795.8,7920.8,7795.4,7880.4,9199,25944,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-09,7890.6,8100.0,7875.8,8098.8,12796,29499,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-12,8181.8,8386.8,8108.6,8354.4,19752,34818,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-13,8398.0,8399.4,8161.0,8200.4,21828,39945,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-14,8221.4,8444.6,8111.0,8215.0,35068,52411,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-15,8170.0,8254.8,8127.2,8240.8,29827,57708,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-16,8285.6,8315.0,8150.2,8225.0,41674,71312,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-19,8199.8,8306.8,8161.2,8230.0,37562,67508,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-20,8250.0,8287.8,8066.4,8162.2,41590,68354,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-21,8138.8,8287.2,8113.2,8260.0,37231,65179,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-22,8284.2,8318.8,8241.0,8318.0,29789,62682,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-23,8337.0,8531.8,8322.0,8531.8,39087,66131,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-26,8564.0,8573.8,8273.4,8327.2,48374,63879,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-27,8326.0,8415.6,8163.2,8385.6,43943,61133,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-28,8407.2,8432.4,8302.0,8407.4,33363,56743,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-29,8383.0,8490.0,8311.4,8351.4,40923,58886,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-01-30,8300.2,8361.8,8075.8,8282.4,41174,58272,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-02-02,8210.0,8252.6,7904.0,7910.0,46878,61033,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-02-03,8030.0,8233.2,8011.0,8213.0,44819,58651,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-02-04,8192.4,8234.2,8090.4,8230.0,38126,54982,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-02-05,8168.6,8168.6,8007.2,8077.8,34660,51147,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-02-06,7983.8,8174.4,7923.2,8026.8,38635,52205,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-02-09,8180.0,8260.6,8151.0,8256.0,28961,45633,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-02-10,8261.0,8278.8,8201.0,8254.6,21127,39017,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-02-11,8242.0,8323.8,8242.0,8260.2,22401,34228,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-02-12,8262.0,8359.0,8224.8,8345.4,22849,27402,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-02-13,8293.0,8332.8,8178.4,8200.0,23295,20759,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2026-02-24,8304.0,8360.0,8238.0,8310.6,17173,12413,0.0,IM2602,2026-02-24,contract_code_cffex_rule
2025-07-21,6121.0,6160.0,6091.6,6118.8,8870,8464,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-07-22,6119.8,6173.2,6105.2,6172.8,7964,9821,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-07-23,6177.8,6218.6,6136.0,6160.0,8303,12266,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-07-24,6160.0,6283.6,6151.6,6273.2,8632,13360,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-07-25,6289.0,6289.0,6227.4,6263.6,6839,14591,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-07-28,6275.0,6301.0,6215.4,6256.2,6593,15608,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-07-29,6244.6,6306.0,6201.2,6306.0,7329,17353,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-07-30,6289.0,6304.2,6208.2,6249.8,8723,18656,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-07-31,6225.6,6273.6,6146.8,6183.4,12486,21457,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-01,6188.0,6238.0,6154.2,6186.2,8974,20749,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-04,6165.0,6280.0,6156.2,6279.8,7694,21312,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-05,6294.0,6314.0,6264.8,6311.0,7824,22397,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-06,6312.0,6414.8,6304.0,6398.0,8522,24034,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-07,6398.2,6429.4,6352.0,6376.2,9685,25728,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-08,6368.8,6388.6,6338.8,6361.4,6188,25836,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-11,6370.4,6518.0,6370.4,6478.8,11089,28923,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-12,6484.8,6519.0,6456.2,6512.0,9345,28872,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-13,6528.0,6656.4,6528.0,6646.0,13952,32817,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-14,6672.0,6672.0,6547.0,6581.8,18844,35619,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-15,6573.4,6756.8,6573.4,6754.0,19693,39984,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-18,6805.0,6955.4,6773.2,6873.8,31551,51254,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-19,6880.0,6919.8,6841.0,6851.6,25658,50068,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-20,6830.8,6967.0,6763.0,6965.6,27045,53926,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-21,6981.0,7005.6,6851.0,6893.0,27275,55303,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-22,6881.8,7042.0,6881.8,7036.0,24330,55258,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-25,7081.2,7189.0,7062.0,7108.0,28379,56871,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-26,7100.0,7163.0,7075.0,7096.6,20856,54783,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-27,7120.0,7180.0,6945.8,6962.6,29998,58700,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-28,6962.0,7044.4,6823.0,7017.0,33044,60188,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-08-29,7017.0,7058.2,6937.2,7000.6,25697,60337,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-01,7030.0,7075.0,6961.4,6995.2,20581,60600,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-02,6995.2,7008.2,6818.0,6881.0,26680,63200,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-03,6925.0,6932.0,6727.4,6760.8,26694,62852,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-04,6775.0,6815.0,6540.0,6631.2,29410,64312,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-05,6636.0,6874.4,6627.6,6862.2,25389,64262,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-08,6865.0,6905.0,6795.0,6864.4,21421,63612,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-09,6850.0,6881.6,6736.8,6776.8,20710,66018,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-10,6778.2,6877.6,6750.0,6750.0,23421,66557,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-11,6740.0,6994.6,6690.8,6994.0,28376,69269,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-12,7000.0,7045.0,6965.0,6973.2,21330,67296,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-15,6995.0,6997.8,6934.8,6934.8,16850,68482,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-16,6960.0,7050.0,6893.8,7034.0,22584,71486,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-17,7039.0,7140.4,7007.0,7126.2,25839,73293,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-18,7133.6,7255.8,6922.2,7000.0,40425,78121,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-19,7003.4,7065.0,6924.4,6979.4,32015,80290,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-22,7000.0,7026.0,6934.4,7019.0,21052,76792,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-23,7029.0,7029.0,6792.0,6911.8,34021,83927,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-24,6885.0,7099.6,6874.0,7088.2,30830,79334,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-25,7080.0,7128.8,7038.0,7066.2,20999,78845,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-26,7040.0,7093.6,6958.0,6972.2,25326,79961,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-29,6988.0,7150.0,6941.6,7114.4,30933,80722,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-09-30,7142.2,7213.6,7127.6,7187.0,23490,79341,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-10-09,7220.0,7302.0,7195.8,7229.0,24518,81003,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-10-10,7207.4,7216.8,7110.0,7120.0,23742,80505,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-10-13,6950.0,7104.0,6923.6,7077.6,31368,83351,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-10-14,7120.0,7174.6,6882.8,6922.0,36759,84787,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-10-15,6949.0,7081.8,6912.2,7060.2,30417,84507,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-10-16,7040.0,7050.0,6944.0,6981.4,26088,83019,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-10-17,6975.0,7017.2,6789.2,6805.0,32831,87271,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-10-20,6870.4,6926.8,6813.0,6841.6,28288,82550,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-10-21,6861.0,7008.0,6861.0,6966.8,26613,80131,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-10-22,6938.6,6983.0,6905.0,6947.2,18115,78082,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-10-23,6923.6,6972.6,6805.2,6967.0,28130,81651,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-10-24,6996.8,7077.8,6980.0,7077.8,24111,76592,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-10-27,7122.2,7180.0,7090.0,7105.2,23471,78846,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-10-28,7099.4,7203.4,7090.0,7122.6,22315,77590,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-10-29,7135.0,7238.0,7119.8,7237.0,20243,77793,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-10-30,7217.0,7234.8,7123.4,7157.0,27002,80338,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-10-31,7157.0,7266.6,7157.0,7165.0,27165,78264,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-03,7165.0,7204.0,7071.8,7193.0,22188,78030,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-04,7180.0,7180.4,7008.6,7074.8,27109,79766,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-05,7008.4,7138.0,6992.8,7093.8,26218,78552,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-06,7110.8,7200.8,7087.2,7186.8,21128,77197,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-07,7158.0,7228.0,7128.0,7191.0,20569,78643,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-10,7230.0,7257.8,7150.2,7199.2,22461,79103,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-11,7215.2,7258.0,7155.8,7167.0,21766,79515,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-12,7160.0,7192.0,7075.2,7148.6,27626,83249,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-13,7148.6,7256.6,7115.2,7246.0,24319,80533,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-14,7201.0,7236.6,7138.0,7140.0,23113,82892,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-17,7155.2,7194.8,7120.6,7162.0,23077,83203,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-18,7149.6,7164.4,7071.8,7116.8,26645,86555,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-19,7120.0,7153.4,7021.2,7068.8,27892,85839,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-20,7111.4,7125.6,7018.2,7035.2,27245,88372,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-21,6992.0,7007.0,6798.4,6802.8,56479,102260,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-24,6855.0,6920.4,6797.4,6886.0,38787,98083,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-25,6936.0,7040.0,6928.2,6954.0,38225,97216,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-26,6965.0,7023.2,6936.6,6959.0,30910,96173,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-27,6971.0,7040.0,6943.2,6954.8,33067,96829,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-11-28,6955.0,7028.0,6941.2,7026.0,30930,95881,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-12-01,7042.6,7094.2,7024.4,7057.6,28275,96908,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-12-02,7050.0,7053.6,6991.0,7008.0,26897,96203,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-12-03,7020.0,7037.4,6947.0,6968.2,37185,104040,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-12-04,6980.0,6998.8,6913.2,6987.8,35706,102333,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-12-05,6987.0,7092.0,6923.2,7086.6,47651,109308,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-12-08,7115.2,7173.0,7103.6,7145.8,39784,106788,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-12-09,7126.0,7167.4,7106.2,7111.6,33990,111766,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-12-10,7102.2,7145.0,7060.8,7123.0,44671,115959,0.0,IM2603,2026-03-20,contract_code_cffex_rule
2025-12-11,7145.0,7155.8,7052.8,7063.0,48158,121558,0.0,IM2603,2026-03-20,contract_code_cffex_rule
